date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,43.23,2173960,42.99,42.77,0.005582693649685888,0.010755202244563833
2023-12-28,42.99,1690733,42.85,42.6,0.003267211201867015,0.009154929577464888
2023-12-27,42.85,1735850,42.98,43.68,-0.003024662633783093,-0.019001831501831434
2023-12-26,42.98,1659873,43.0,43.76,-0.00046511627906986597,-0.01782449725776969
2023-12-22,43.0,2051797,42.77,43.88,0.0053776011222819164,-0.020054694621695623
2023-12-21,42.77,2356046,42.6,44.41,0.003990610328638455,-0.03692861968025207
2023-12-20,42.6,4020985,43.68,45.34,-0.024725274725274637,-0.06043228936921041
2023-12-19,43.68,2560347,43.76,44.39,-0.001828153564899404,-0.01599459337688669
2023-12-18,43.76,2841969,43.88,43.83,-0.0027347310847767314,-0.0015970796258271136
2023-12-15,43.88,8743464,44.41,42.91,-0.011934249043008216,0.022605453274295195
2023-12-14,44.41,3461960,45.34,43.44,-0.02051168945743287,0.0223296500920811
2023-12-13,45.34,4099769,44.39,43.24,0.02140121649020066,0.04856614246068469
2023-12-12,44.39,3026468,43.83,40.37,0.012776637006616465,0.09957889521922225
2023-12-11,43.83,3286445,42.91,41.01,0.021440223724073615,0.06876371616678867
2023-12-08,42.91,2844400,43.44,40.6,-0.012200736648250499,0.05689655172413777
2023-12-07,43.44,4722659,43.24,40.18,0.0046253469010175685,0.08113489298158272
2023-12-06,43.24,6648962,40.37,39.76,0.07109239534307665,0.08752515090543267
2023-12-05,40.37,5150372,41.01,40.44,-0.01560594976834917,-0.0017309594460930278
2023-12-04,41.01,3789111,40.6,40.83,0.010098522167487634,0.004408523144746601
2023-12-01,40.6,2643966,40.18,41.15,0.010452961672474004,-0.013365735115431265
2023-11-30,40.18,6215552,39.76,40.96,0.010563380281690238,-0.01904296875
2023-11-29,39.76,2681560,40.44,40.65,-0.016815034619188873,-0.02189421894218946
2023-11-28,40.44,2336220,40.83,40.73,-0.009551800146950784,-0.0071200589246255275
2023-11-27,40.83,2535069,41.15,40.88,-0.007776427703523714,-0.0012230919765167103
2023-11-24,41.15,711120,40.96,41.13,0.004638671875,0.00048626306831978106
2023-11-22,40.96,1962431,40.65,40.5,0.007626076260762726,0.011358024691358048
2023-11-21,40.65,2458696,40.73,40.57,-0.0019641541861035172,0.001971900419028838
2023-11-20,40.73,2476357,40.88,40.42,-0.00366927592955002,0.007669470559128921
2023-11-17,40.88,5030332,41.13,40.42,-0.006078288353999484,0.011380504700643224
