date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,630.78,276933,632.22,621.73,-0.002277688146531398,0.014556157817702253
2023-12-28,632.22,251764,636.56,611.03,-0.006817896192031991,0.034679148323323084
2023-12-27,636.56,508556,637.04,635.26,-0.0007534848675122552,0.0020464061958882507
2023-12-26,637.04,462969,617.64,634.33,0.03140988277961276,0.004272224236596012
2023-12-22,617.64,484480,621.73,633.31,-0.006578418284464371,-0.024743016847989074
2023-12-21,621.73,799508,611.03,637.39,0.017511415151465703,-0.02456894522976505
2023-12-20,611.03,584591,635.26,608.72,-0.038141863174133483,0.003794848206071677
2023-12-19,635.26,293119,634.33,595.82,0.0014661138524110218,0.06619448826826879
2023-12-18,634.33,320649,633.31,592.4,0.0016105856531558604,0.07077987846049982
2023-12-15,633.31,857189,637.39,575.73,-0.006401104504306643,0.10001215847706368
2023-12-14,637.39,920415,608.72,568.5,0.04709883033250084,0.12117854001759021
2023-12-13,608.72,463140,595.82,554.24,0.021650834144540276,0.09829676674364896
2023-12-12,595.82,339945,592.4,553.39,0.0057731262660365434,0.07667287085057573
2023-12-11,592.4,427094,575.73,559.54,0.028954544665033888,0.058726811309289806
2023-12-08,575.73,297759,568.5,559.61,0.012717678100263807,0.028805775450760462
2023-12-07,568.5,303306,554.24,548.72,0.02572892609699773,0.036047528794284744
2023-12-06,554.24,265696,553.39,552.46,0.0015359872784113104,0.003221952720558807
2023-12-05,553.39,259494,559.54,543.44,-0.010991171319297943,0.01830928897394357
2023-12-04,559.54,399737,559.61,546.52,-0.00012508711424041863,0.02382346483202813
2023-12-01,559.61,359483,548.72,549.44,0.019846187490887957,0.01850975538730326
2023-11-30,548.72,489083,552.46,546.07,-0.006769720884769903,0.004852857692237311
2023-11-29,552.46,392449,543.44,538.09,0.01659796849698214,0.026705569700236076
2023-11-28,543.44,247807,546.52,551.2,-0.00563565834736135,-0.0140783744557329
2023-11-27,546.52,195382,549.44,540.02,-0.005314502038439306,0.012036591237361671
2023-11-24,549.44,134834,546.07,536.98,0.006171369970882967,0.023203843718574424
2023-11-22,546.07,288689,538.09,547.6,0.014830232860673975,-0.002794010226442656
2023-11-21,538.09,394756,551.2,535.47,-0.023784470246734468,0.004892897828076226
2023-11-20,551.2,354504,540.02,507.12,0.020702936928262083,0.08692222748067535
2023-11-17,540.02,304328,536.98,504.58,0.005661290923311801,0.07023663244678735
2023-11-16,536.98,585099,547.6,482.06,-0.01939371804236667,0.11392772683898267
2023-11-15,547.6,742024,535.47,492.94,0.022652996433040196,0.11088570617113658
2023-11-14,535.47,702425,507.12,492.56,0.05590392806436362,0.08711629040116953
2023-11-13,507.12,469222,504.58,493.54,0.005033889571524952,0.027515500263403103
2023-11-10,504.58,478300,482.06,492.93,0.046716176409575594,0.023634187409977025
2023-11-09,482.06,553486,492.94,471.72,-0.022071651722319174,0.021919782922072306
