date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,95.08,998505,95.69,96.44,-0.006374751802696199,-0.01410203235172125
2023-12-28,95.69,795618,96.47,95.85,-0.008085415154970521,-0.0016692749087114933
2023-12-27,96.47,927245,96.68,96.94,-0.0021721141911461572,-0.004848359810191827
2023-12-26,96.68,1154527,96.06,95.5,0.006454299396210672,0.012356020942408508
2023-12-22,96.06,1243162,96.44,95.02,-0.003940273745333789,0.010945064197011245
2023-12-21,96.44,985497,95.85,94.6,0.006155451225873687,0.019450317124735772
2023-12-20,95.85,1966843,96.94,93.1,-0.011244068495976922,0.029538131041890514
2023-12-19,96.94,1430540,95.5,91.63,0.015078534031413682,0.057950452908436034
2023-12-18,95.5,1677756,95.02,92.7,0.005051568090928216,0.030204962243797207
2023-12-15,95.02,4263669,94.6,92.58,0.004439746300211489,0.02635558435947294
2023-12-14,94.6,2879415,93.1,92.18,0.01611170784103111,0.026252983293555854
2023-12-13,93.1,1725611,91.63,92.43,0.016042780748663166,0.007248728767715873
2023-12-12,91.63,1438301,92.7,92.82,-0.011542610571736889,-0.012820512820512775
2023-12-11,92.7,1840721,92.58,94.09,0.0012961762799741372,-0.014773089595068511
2023-12-08,92.58,1391611,92.18,95.5,0.004339336081579326,-0.030575916230366484
2023-12-07,92.18,2425636,92.43,95.1,-0.002704749540192619,-0.03070452155625647
2023-12-06,92.43,1594514,92.82,94.0,-0.004201680672268782,-0.01670212765957435
2023-12-05,92.82,1768468,94.09,93.91,-0.013497714953767725,-0.011606857629645417
2023-12-04,94.09,2592491,95.5,93.08,-0.014764397905759119,0.010850880962612885
2023-12-01,95.5,1654585,95.1,94.13,0.004206098843322792,0.014554339742908873
2023-11-30,95.1,3214402,94.0,94.96,0.011702127659574346,0.0014743049705139288
2023-11-29,94.0,1708547,93.91,95.67,0.0009583643914385931,-0.017455837775687266
2023-11-28,93.91,2222496,93.08,96.35,0.008917060593038206,-0.02532433834976644
2023-11-27,93.08,1865762,94.13,97.23,-0.011154785934346045,-0.0426822997017382
2023-11-24,94.13,821610,94.96,96.23,-0.008740522325189515,-0.021822716408604448
2023-11-22,94.96,2538631,95.67,97.24,-0.007421344204034841,-0.023447141094199986
2023-11-21,95.67,2026401,96.35,96.37,-0.007057602490918469,-0.007263671266991789
2023-11-20,96.35,1932676,97.23,93.76,-0.00905070451506751,0.027623720136518592
2023-11-17,97.23,1619283,96.23,93.82,0.01039176971838307,0.0363461948411854
2023-11-16,96.23,2646369,97.24,91.85,-0.010386672151377896,0.04768644529123578
2023-11-15,97.24,2399276,96.37,91.25,0.009027705717546963,0.06564383561643838
2023-11-14,96.37,2251776,93.76,91.11,0.0278370307167235,0.05773241137087037
2023-11-13,93.76,1405742,93.82,92.21,-0.0006395224898740892,0.016809456674981238
2023-11-10,93.82,1555699,91.85,92.7,0.021448013064779614,0.012081984897518883
2023-11-09,91.85,1383038,91.25,91.96,0.006575342465753309,-0.0011961722488038617
2023-11-08,91.25,1462355,91.11,89.89,0.0015366041049280632,0.015129602847925305
2023-11-07,91.11,1502296,92.21,90.24,-0.011929291833857492,0.009640957446808596
2023-11-06,92.21,1023415,92.7,90.6,-0.00528586839266465,0.017770419426048623
2023-11-03,92.7,1533670,91.96,90.44,0.008046976946498585,0.02498894294559939
2023-11-02,91.96,1763691,89.89,89.86,0.023028145511180265,0.02336968617849977
2023-11-01,89.89,2317206,90.24,89.24,-0.003878546099290725,0.007283729269385919
2023-10-31,90.24,2153881,90.6,91.76,-0.003973509933774877,-0.016564952048823134
2023-10-30,90.6,1840389,90.44,90.16,0.0017691287041132764,0.004880212954747165
2023-10-27,90.44,2418432,89.86,92.05,0.006454484754061962,-0.017490494296577896
2023-10-26,89.86,1969207,89.24,92.75,0.0069475571492605415,-0.031159029649595715
2023-10-25,89.24,1574869,91.76,93.51,-0.027462946817785605,-0.04566356539407557
2023-10-24,91.76,1919511,90.16,94.75,0.017746228926353247,-0.03155672823218991
2023-10-23,90.16,1322305,92.05,93.41,-0.020532319391635023,-0.034792848731399206
2023-10-20,92.05,1339360,92.75,92.68,-0.007547169811320753,-0.006797583081571079
2023-10-19,92.75,1059877,93.51,92.41,-0.008127472997540464,0.0036792554918299025
2023-10-18,93.51,1352025,94.75,93.54,-0.013087071240105441,-0.0003207184092367532
2023-10-17,94.75,1024342,93.41,93.96,0.014345359169253946,0.008407833120476882
2023-10-16,93.41,1044491,92.68,92.95,0.007876564523090046,0.004948897256589424
2023-10-13,92.68,1260725,92.41,90.59,0.0029217617141004126,0.02307097913677003
2023-10-12,92.41,1178730,93.54,90.69,-0.012080393414582113,0.018965707354724914
2023-10-11,93.54,1648487,93.96,93.5,-0.004469987228607808,0.00042780748663107104
2023-10-10,93.96,1534145,92.95,93.79,0.010866057019903064,0.0018125599744107657
2023-10-09,92.95,1602971,90.59,93.45,0.02605144055635278,-0.005350454788657033
2023-10-06,90.59,1953914,90.69,94.7,-0.0011026574043444537,-0.04340021119324178
2023-10-05,90.69,2512462,93.5,94.54,-0.030053475935828855,-0.0407235032790354
2023-10-04,93.5,2007595,93.79,94.97,-0.003092014073995175,-0.015478572180688599
2023-10-03,93.79,1500081,93.45,93.63,0.0036383092562868313,0.001708853999786486
2023-10-02,93.45,2100627,94.7,95.27,-0.013199577613516422,-0.019103600293901457
2023-09-29,94.7,1682750,94.54,94.86,0.0016924053310767295,-0.0016866961838498673
2023-09-28,94.54,1991790,94.97,95.49,-0.004527745603874811,-0.009948685726253959
2023-09-27,94.97,1383634,93.63,97.03,0.014311652248211182,-0.021230547253426768
2023-09-26,93.63,1909034,95.27,97.91,-0.017214233231867326,-0.04371361454396894
2023-09-25,95.27,1700186,94.86,100.53,0.00432215897111532,-0.052322689744354944
2023-09-22,94.86,2242267,95.49,100.04,-0.006597549481621057,-0.05177928828468614
2023-09-21,95.49,2400097,97.03,100.69,-0.015871379985571532,-0.05164365875459331
2023-09-20,97.03,1470553,97.91,98.84,-0.008987845981002884,-0.018312424119789616
2023-09-19,97.91,2977381,100.53,100.18,-0.026061872077986714,-0.02265921341585153
2023-09-18,100.53,2214554,100.04,100.32,0.004898040783686497,0.002093301435406758
2023-09-15,100.04,3619832,100.69,99.38,-0.006455457344324067,0.0066411752867781
2023-09-14,100.69,2176174,98.84,98.84,0.018717118575475533,0.018717118575475533
2023-09-13,98.84,2560794,100.18,99.67,-0.013375923337991646,-0.008327480686264654
