date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,105.43,6899695,106.25,105.86,-0.007717647058823496,-0.004061968637823488
2023-12-28,106.25,5689057,105.94,104.15,0.002926184632811024,0.0201632261161786
2023-12-27,105.94,5614732,106.19,106.25,-0.0023542706469535934,-0.0029176470588235803
2023-12-26,106.19,5767415,106.2,105.0,-9.416195856881693e-05,0.011333333333333417
2023-12-22,106.2,5680031,105.86,103.32,0.003211789155488365,0.027874564459930307
2023-12-21,105.86,8168010,104.15,100.31,0.01641862698031682,0.05532848170670923
2023-12-20,104.15,9241956,106.25,102.99,-0.019764705882352906,0.011263229439751443
2023-12-19,106.25,9967487,105.0,100.81,0.011904761904761862,0.053962900505902134
2023-12-18,105.0,13473124,103.32,115.13,0.016260162601626105,-0.08798749239989578
2023-12-15,103.32,30212316,100.31,113.61,0.03000697836706201,-0.09057301293900188
2023-12-14,100.31,22865164,102.99,112.87,-0.02602194387804635,-0.11127846194737312
2023-12-13,102.99,29392208,100.81,112.03,0.021624838805673896,-0.08069267160581994
2023-12-12,100.81,57666473,115.13,114.53,-0.12438113436984277,-0.1197939404522832
2023-12-11,115.13,19544239,113.61,115.78,0.013379103952116944,-0.005614095698739052
2023-12-08,113.61,7765999,112.87,117.16,0.00655621511473381,-0.0303004438374872
2023-12-07,112.87,6772848,112.03,116.21,0.007497991609390464,-0.02874107219688482
2023-12-06,112.03,7806124,114.53,116.21,-0.021828341919147842,-0.035969365803287134
2023-12-05,114.53,5913562,115.78,116.24,-0.010796337882190365,-0.014710942876806521
2023-12-04,115.78,5587538,117.16,116.47,-0.011778764083304805,-0.0059242723448098555
2023-12-01,117.16,5739833,116.21,116.25,0.00817485586438349,0.007827956989247209
2023-11-30,116.21,11075593,116.21,116.24,0.0,-0.00025808671713700715
2023-11-29,116.21,6127312,116.24,116.08,-0.00025808671713700715,0.0011199172984148742
2023-11-28,116.24,4892619,116.47,116.92,-0.001974757448270026,-0.00581594252480333
2023-11-27,116.47,5165309,116.25,115.36,0.0018924731182796695,0.009622052704576944
2023-11-24,116.25,2168187,116.24,114.67,8.602890571229871e-05,0.013778669224731921
2023-11-22,116.24,4344743,116.08,114.06,0.001378359751895264,0.019112747676661268
2023-11-21,116.08,5995308,116.92,116.1,-0.007184399589462931,-0.00017226528854430434
2023-11-20,116.92,5729247,115.36,114.15,0.013522884882108288,0.024266316250547426
2023-11-17,115.36,4793121,114.67,113.07,0.006017266939914556,0.020252940656230622
2023-11-16,114.67,7476084,114.06,112.18,0.005348062423286004,0.02219646995899449
2023-11-15,114.06,7386240,116.1,112.33,-0.017571059431524483,0.01540105047627538
