date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,51.06,863412,51.47,51.08,-0.007965805323489339,-0.0003915426781518905
2023-12-28,51.47,947194,51.0,50.0,0.00921568627450986,0.02939999999999987
2023-12-27,51.0,844741,51.4,51.38,-0.0077821011673151474,-0.007395873880887582
2023-12-26,51.4,952210,51.02,51.97,0.007448059584476585,-0.010967866076582622
2023-12-22,51.02,842183,51.08,50.38,-0.0011746280344556714,0.012703453751488736
2023-12-21,51.08,1136189,50.0,51.29,0.021600000000000064,-0.004094365373367159
2023-12-20,50.0,1779441,51.38,49.86,-0.02685869988322309,0.0028078620136382515
2023-12-19,51.38,1860264,51.97,48.37,-0.011352703482778503,0.06222865412445744
2023-12-18,51.97,2304136,50.38,48.89,0.03156014291385456,0.06299856821435879
2023-12-15,50.38,3325530,51.29,48.7,-0.017742249951257505,0.03449691991786441
2023-12-14,51.29,2461228,49.86,48.71,0.028680304853589966,0.05296653664545259
2023-12-13,49.86,3298859,48.37,47.845,0.03080421749017992,0.04211516354896028
2023-12-12,48.37,3715721,48.89,47.97,-0.01063612190632035,0.00833854492391084
2023-12-11,48.89,1745143,48.7,49.03,0.0039014373716632633,-0.002855394656332888
2023-12-08,48.7,1529049,48.71,48.46,-0.00020529665366453287,0.004952538175815091
2023-12-07,48.71,1514981,47.845,46.41,0.018079214128958077,0.049558284852402545
2023-12-06,47.845,1148721,47.97,46.43,-0.002605795288722068,0.030475985354296853
2023-12-05,47.97,1691509,49.03,45.71,-0.021619416683663073,0.04944213520017504
2023-12-04,49.03,2611295,48.46,45.36,0.011762278167560813,0.08090828924162263
2023-12-01,48.46,1980471,46.41,46.15,0.04417151475975012,0.050054171180931695
2023-11-30,46.41,3006056,46.43,45.62,-0.0004307559767392499,0.01731696624287582
2023-11-29,46.43,1674506,45.71,45.08,0.015751476700940792,0.029946761313220938
2023-11-28,45.71,1488467,45.36,44.67,0.007716049382715973,0.023281844638459726
2023-11-27,45.36,1180078,46.15,45.15,-0.017118093174431137,0.0046511627906977715
2023-11-24,46.15,482077,45.62,45.13,0.011617711530030661,0.022601373808996073
