date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,460.7,401635,461.96,455.9,-0.0027275088752273247,0.01052862469839888
2023-12-28,461.96,467719,462.25,449.42,-0.0006273661438616074,0.027902630056517275
2023-12-27,462.25,301532,461.46,460.26,0.0017119576994755192,0.004323643158214985
2023-12-26,461.46,267505,458.19,453.49,0.007136777319452614,0.017574808705814737
2023-12-22,458.19,376351,455.9,453.6,0.005023031366527819,0.010119047619047583
2023-12-21,455.9,313528,449.42,455.41,0.014418583952650055,0.001075953536373797
2023-12-20,449.42,625666,460.26,441.54,-0.02355190544474861,0.01784662771209855
2023-12-19,460.26,546974,453.49,440.83,0.01492866435864082,0.04407594764421652
2023-12-18,453.49,514314,453.6,438.22,-0.00024250440917106264,0.03484551138697456
2023-12-15,453.6,1331684,455.41,438.63,-0.003974440613952246,0.034128992544969705
2023-12-14,455.41,766630,441.54,433.77,0.03141278253385882,0.04988818959356345
2023-12-13,441.54,644095,440.83,434.32,0.0016105981897784893,0.016623687603610326
2023-12-12,440.83,518480,438.22,434.83,0.00595591255533745,0.013798495963939894
2023-12-11,438.22,829202,438.63,438.15,-0.0009347285867359334,0.00015976263836603444
2023-12-08,438.63,858426,433.77,440.16,0.011204094335707904,-0.0034760087241003657
2023-12-07,433.77,532556,434.32,433.18,-0.0012663473936268543,0.0013620204072208875
2023-12-06,434.32,409856,434.83,428.06,-0.0011728721569348455,0.014624118114282991
2023-12-05,434.83,492804,438.15,426.53,-0.0075773137053520845,0.019459358075633704
2023-12-04,438.15,553075,440.16,431.92,-0.004566521264994683,0.014423967401370641
2023-12-01,440.16,578698,433.18,433.67,0.016113393970174084,0.014965296192957833
2023-11-30,433.18,636738,428.06,431.23,0.011960940055132374,0.004521948844004253
2023-11-29,428.06,504089,426.53,432.92,0.0035870864886409226,-0.011226092580615354
2023-11-28,426.53,803944,431.92,431.53,-0.01247916280792749,-0.011586679952726331
2023-11-27,431.92,384689,433.67,432.64,-0.004035326400258277,-0.0016642011834319126
2023-11-24,433.67,221694,431.23,426.44,0.005658233425318349,0.016954319482225033
2023-11-22,431.23,572105,432.92,429.08,-0.003903723551695437,0.005010720611541064
2023-11-21,432.92,453942,431.53,427.96,0.003221097026858022,0.011589868211982601
2023-11-20,431.53,426763,432.64,419.43,-0.0025656434911243142,0.028848675583529992
2023-11-17,432.64,538636,426.44,419.45,0.014538973829847146,0.03144594111336274
2023-11-16,426.44,778412,429.08,412.82,-0.00615269879742697,0.03299258756843182
2023-11-15,429.08,749471,427.96,410.66,0.0026170670156089315,0.044854624263380716
2023-11-14,427.96,588025,419.43,407.08,0.020337124192356226,0.05129212931119187
2023-11-13,419.43,374257,419.45,406.14,-4.7681487662321054e-05,0.03272270645590192
2023-11-10,419.45,505495,412.82,401.19,0.01606026839784902,0.045514594082604276
2023-11-09,412.82,815850,410.66,404.58,0.0052598256465201665,0.020366800138415186
2023-11-08,410.66,715178,407.08,370.47,0.008794340178834625,0.10848381785299743
