date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,146.25,1270336,147.55,145.46,-0.008810572687224738,0.005431046335762302
2023-12-28,147.55,1074831,145.72,143.61,0.012558331045841475,0.02743541536104721
2023-12-27,145.72,1271325,145.01,149.02,0.004896214054203263,-0.02214467856663538
2023-12-26,145.01,930206,144.43,142.88,0.004015786194004001,0.014907614781634937
2023-12-22,144.43,1843241,145.46,143.64,-0.007080984463082696,0.005499860763018782
2023-12-21,145.46,1873854,143.61,146.06,0.012882111273588182,-0.0041079008626591085
2023-12-20,143.61,2546237,149.02,143.03,-0.036303851831968825,0.004055093337062221
2023-12-19,149.02,3922827,142.88,136.59,0.04297312430011213,0.09100226956585411
2023-12-18,142.88,2333481,143.64,134.8,-0.005291005291005235,0.05994065281899097
2023-12-15,143.64,4399666,146.06,133.73,-0.016568533479392134,0.07410453899648539
2023-12-14,146.06,4176916,143.03,135.84,0.02118436691603165,0.07523557126030633
2023-12-13,143.03,3471220,136.59,133.36,0.047148400322131856,0.07251049790041986
2023-12-12,136.59,2439925,134.8,132.17,0.013278931750741796,0.03344177952636773
2023-12-11,134.8,1999091,133.73,138.95,0.008001196440589498,-0.02986685858222371
2023-12-08,133.73,1659882,135.84,131.94,-0.015532979976442984,0.013566772775503999
2023-12-07,135.84,2291260,133.36,127.69,0.018596280743851112,0.06382645469496451
2023-12-06,133.36,3200849,132.17,125.6,0.009003556026329962,0.06178343949044596
2023-12-05,132.17,3716379,138.95,126.03,-0.04879453040662107,0.04871855907323641
2023-12-04,138.95,6849874,131.94,122.73,0.0531302107018341,0.13216002607349453
2023-12-01,131.94,3112598,127.69,123.91,0.03328373404338625,0.06480510047615207
2023-11-30,127.69,4817418,125.6,122.63,0.016640127388535042,0.041262333849792165
2023-11-29,125.6,2458721,126.03,120.15,-0.00341188605887488,0.04535996670828113
2023-11-28,126.03,2383086,122.73,122.45,0.026888291371302886,0.029236423029808112
2023-11-27,122.73,1798862,123.91,123.81,-0.009523040916794345,-0.008723043372910078
2023-11-24,123.91,927974,122.63,122.62,0.0104379026339394,0.010520306638394983
2023-11-22,122.63,2067579,120.15,126.07,0.020640865584685697,-0.027286428174823518
2023-11-21,120.15,2034477,122.45,122.82,-0.018783176806859925,-0.021739130434782483
2023-11-20,122.45,2170186,123.81,113.73,-0.010984573136257114,0.07667282159500566
2023-11-17,123.81,2208792,122.62,114.75,0.009704778992007723,0.07895424836601306
2023-11-16,122.62,2414827,126.07,115.32,-0.027365749186959554,0.06330211585154366
2023-11-15,126.07,4116073,122.82,116.6,0.026461488356945173,0.08121783876500865
2023-11-14,122.82,4274123,113.73,115.53,0.07992614085993122,0.06310049337834323
2023-11-13,113.73,3117821,114.75,112.67,-0.008888888888888835,0.00940800568030542
2023-11-10,114.75,2901823,115.32,110.96,-0.004942767950051996,0.03415645277577517
2023-11-09,115.32,2965713,116.6,114.38,-0.010977701543739338,0.008218219968525897
2023-11-08,116.6,4895378,115.53,104.51,0.00926166363715053,0.1156827097885369
2023-11-07,115.53,3546772,112.67,128.87,0.025383864382710675,-0.10351517032668578
2023-11-06,112.67,4303462,110.96,127.97,0.015410958904109595,-0.11955927170430569
2023-11-03,110.96,4036393,114.38,124.53,-0.029900332225913595,-0.1089697261704008
2023-11-02,114.38,6950584,104.51,134.23,0.09444072337575338,-0.14788050361320115
2023-11-01,104.51,15176033,128.87,134.55,-0.1890277023356871,-0.22326272761055377
2023-10-31,128.87,3239238,127.97,138.02,0.007032898335547433,-0.06629473989276924
2023-10-30,127.97,3792004,124.53,136.97,0.027623865735164177,-0.0657078192304884
2023-10-27,124.53,4227352,134.23,137.3,-0.07226402443567004,-0.09300801165331396
2023-10-26,134.23,1665380,134.55,138.81,-0.0023782980304720702,-0.03299474101289546
2023-10-25,134.55,2014274,138.02,138.63,-0.02514128387190262,-0.029430859121402198
2023-10-24,138.02,1275247,136.97,142.67,0.007665912243557171,-0.03259269643232621
2023-10-23,136.97,1724180,137.3,140.21,-0.0024034959941734435,-0.023108194850581354
2023-10-20,137.3,1593578,138.81,137.68,-0.010878178805561523,-0.0027600232423009574
2023-10-19,138.81,2535362,138.63,139.62,0.001298420255356092,-0.0058014611087237045
2023-10-18,138.63,1516235,142.67,140.43,-0.028317095394967406,-0.0128177739799189
2023-10-17,142.67,1642560,140.21,140.67,0.017545110905070826,0.014217672567000683
2023-10-16,140.21,2124729,137.68,141.91,0.018375944218477658,-0.011979423578324155
2023-10-13,137.68,1507229,139.62,145.26,-0.013894857470276412,-0.05218229381798145
2023-10-12,139.62,1892376,140.43,141.39,-0.0057679982909635275,-0.012518565669424886
2023-10-11,140.43,1655314,140.67,142.38,-0.0017061207080399932,-0.013695743784239323
2023-10-10,140.67,2015153,141.91,141.06,-0.008737932492424827,-0.0027647809442791216
2023-10-09,141.91,1442988,145.26,143.4,-0.02306209555280181,-0.010390516039051612
2023-10-06,145.26,2218882,141.39,144.55,0.02737110120942088,0.004911795226565152
2023-10-05,141.39,1195582,142.38,141.95,-0.006953223767383165,-0.00394505107432197
2023-10-04,142.38,1207252,141.06,140.04,0.00935772011909819,0.016709511568123503
2023-10-03,141.06,1322933,143.4,139.62,-0.016317991631799145,0.010313708637730956
2023-10-02,143.4,1493237,144.55,145.49,-0.007955724662746522,-0.014365248470685321
2023-09-29,144.55,2148773,141.95,147.62,0.018316308559352068,-0.02079664002167725
2023-09-28,141.95,1799882,140.04,146.1,0.013638960297057912,-0.028405201916495537
2023-09-27,140.04,2075687,139.62,150.84,0.0030081650193380938,-0.0715990453460621
2023-09-26,139.62,2930563,145.49,152.01,-0.040346415561206994,-0.08150779553976706
2023-09-25,145.49,1629929,147.62,154.2,-0.01442893916813437,-0.05648508430609589
2023-09-22,147.62,2213656,146.1,155.7,0.010403832991102036,-0.05189466923570962
2023-09-21,146.1,3139729,150.84,154.24,-0.03142402545743839,-0.05277489626556031
2023-09-20,150.84,1074599,152.01,152.39,-0.007696862048549358,-0.01017127108077942
2023-09-19,152.01,1567240,154.2,151.3,-0.014202334630350144,0.004692663582286816
2023-09-18,154.2,1375720,155.7,153.3,-0.009633911368015391,0.005870841487279677
2023-09-15,155.7,5414763,154.24,154.0,0.009465767634854627,0.01103896103896096
2023-09-14,154.24,1564191,152.39,155.4,0.012139904193188666,-0.00746460746460742
2023-09-13,152.39,1967166,151.3,156.58,0.007204230006609302,-0.026759483969855835
2023-09-12,151.3,1658546,153.3,161.07,-0.01304631441617743,-0.06065685726702663
2023-09-11,153.3,1927823,154.0,161.7,-0.004545454545454519,-0.051948051948051854
2023-09-08,154.0,1516818,155.4,160.53,-0.009009009009009028,-0.04067775493677195
2023-09-07,155.4,1676655,156.58,163.57,-0.007536083791033432,-0.04994803448065044
2023-09-06,156.58,1845532,161.07,159.27,-0.027876078723536257,-0.01688955861116337
2023-09-05,161.07,1772830,161.7,156.39,-0.003896103896103842,0.029925187032419087
2023-09-01,161.7,1413599,160.53,153.2,0.007288357316389327,0.055483028720626715
2023-08-31,160.53,2252637,163.57,150.73,-0.01858531515559081,0.06501691766735229
2023-08-30,163.57,2844140,159.27,152.87,0.026998179192565974,0.06999411264473077
2023-08-29,159.27,2078085,156.39,149.59,0.018415499712257866,0.06471020790159776
2023-08-28,156.39,2032551,153.2,150.9,0.02082245430809393,0.03638170974155064
2023-08-25,153.2,2131719,150.73,156.69,0.01638691700391437,-0.022273278447890843
2023-08-24,150.73,2918843,152.87,162.06,-0.013998822528946242,-0.06991237813155626
2023-08-23,152.87,2675410,149.59,162.13,0.021926599371615785,-0.057114661074446404
2023-08-22,149.59,5637390,150.9,163.52,-0.008681245858184194,-0.08518835616438358
2023-08-21,150.9,5334856,156.69,167.17,-0.03695194332758944,-0.09732607525273662
2023-08-18,156.69,8014529,162.06,167.63,-0.033135875601629006,-0.06526278112509698
2023-08-17,162.06,4463542,162.13,169.94,-0.0004317522975390009,-0.04636930681416973
2023-08-16,162.13,2494995,163.52,166.19,-0.008500489236790698,-0.024429869426560002
2023-08-15,163.52,2341551,167.17,168.14,-0.021834061135371008,-0.027477102414654286
2023-08-14,167.17,1836092,167.63,170.15,-0.002744138877289304,-0.017513958272112995
2023-08-11,167.63,1965489,169.94,170.66,-0.013593032835118257,-0.01775459978905425
2023-08-10,169.94,2724577,166.19,171.84,0.02256453456886698,-0.011056797020484233
2023-08-09,166.19,2778466,168.14,172.5,-0.011597478291899499,-0.03657971014492756
2023-08-08,168.14,2905469,170.15,175.03,-0.011813106082868119,-0.0393646803405131
2023-08-07,170.15,1724916,170.66,180.0,-0.002988397984296176,-0.05472222222222223
2023-08-04,170.66,2363654,171.84,180.44,-0.006866852886405983,-0.054200842385280446
2023-08-03,171.84,3216231,172.5,173.45,-0.003826086956521757,-0.009282213894494018
2023-08-02,172.5,4455901,175.03,178.07,-0.014454664914586024,-0.03127983377323518
2023-08-01,175.03,2859469,180.0,178.38,-0.027611111111111142,-0.018780132301827512
2023-07-31,180.0,2954604,180.44,177.04,-0.0024384837064952425,0.01671938544961593
2023-07-28,180.44,2100761,173.45,179.66,0.040299798212741544,0.004341534008682979
2023-07-27,173.45,3475540,178.07,182.26,-0.025944853147638613,-0.048337539778338656
2023-07-26,178.07,2098774,178.38,190.97,-0.0017378629891243724,-0.0675498769440227
2023-07-25,178.38,2778912,177.04,188.18,0.007568910980569443,-0.05207779785311939
2023-07-24,177.04,5137554,179.66,192.65,-0.014583101413781607,-0.08102777056838839
2023-07-21,179.66,4666686,182.26,193.63,-0.014265335235377985,-0.07214791096421014
2023-07-20,182.26,3320855,190.97,193.26,-0.045609257998638575,-0.05691814136396567
2023-07-19,190.97,3220832,188.18,191.03,0.014826230205122748,-0.00031408679265032546
2023-07-18,188.18,2601733,192.65,192.9,-0.023202699195432164,-0.02446863659927423
2023-07-17,192.65,936425,193.63,193.2,-0.005061199194339672,-0.0028467908902690686
2023-07-14,193.63,1139540,193.26,192.46,0.001914519300424411,0.006079185285253974
2023-07-13,193.26,1542907,191.03,194.02,0.01167355912683865,-0.003917121946191204
2023-07-12,191.03,1740679,192.9,195.64,-0.009694142042509069,-0.023563688407278627
2023-07-11,192.9,1255173,193.2,198.0,-0.0015527950310557648,-0.025757575757575757
2023-07-10,193.2,1605327,192.46,196.38,0.003844954795801714,-0.016193095019859438
2023-07-07,192.46,1214803,194.02,192.53,-0.008040408205339689,-0.00036357970186462474
2023-07-06,194.02,1535853,195.64,193.87,-0.00828051523205875,0.0007737143446640005
2023-07-05,195.64,1492889,198.0,196.47,-0.011919191919191996,-0.004224563546597504
2023-07-03,198.0,952188,196.38,194.08,0.008249312557286892,0.020197856553998195
2023-06-30,196.38,1603349,192.53,191.94,0.01999688360255547,0.023132228821506784
2023-06-29,192.53,1688236,193.87,195.54,-0.00691184814566459,-0.015393269919198094
2023-06-28,193.87,1225226,196.47,194.75,-0.013233572555606421,-0.004518613607188637
2023-06-27,196.47,1241637,194.08,197.55,0.012314509480626512,-0.0054669703872437525
2023-06-26,194.08,1149167,191.94,203.95,0.011149317495050548,-0.048394214268202895
2023-06-23,191.94,3713388,195.54,199.41,-0.0184105553850874,-0.03746050850007521
2023-06-22,195.54,1566938,194.75,192.16,0.004056482670089734,0.017589508742714477
2023-06-21,194.75,2074586,197.55,184.67,-0.014173626929891214,0.05458385227703477
2023-06-20,197.55,2807702,203.95,179.63,-0.03138024025496433,0.09976061905027
2023-06-16,203.95,5235001,199.41,176.53,0.022767163131237167,0.15532770633886583
2023-06-15,199.41,3370971,192.16,181.13,0.03772897585345536,0.10092198973113242
2023-06-14,192.16,3769829,184.67,181.26,0.04055883467807453,0.06013461326271652
2023-06-13,184.67,2371014,179.63,184.13,0.028057674107888397,0.0029327105849128454
2023-06-12,179.63,2290670,176.53,181.09,0.017560754545969504,-0.008062289469324635
2023-06-09,176.53,3677554,181.13,188.29,-0.02539612433059124,-0.06245684847841093
2023-06-08,181.13,2227902,181.26,182.89,-0.0007172018095552568,-0.009623270818524765
2023-06-07,181.26,2075636,184.13,184.03,-0.015586813664258958,-0.015051893712981657
2023-06-06,184.13,2467521,181.09,191.91,0.016787232867634838,-0.04053983638163727
2023-06-05,181.09,2270501,188.29,194.44,-0.03823888682351684,-0.068658712199136
2023-06-02,188.29,2499219,182.89,191.1,0.029525944556837436,-0.014704343275771858
2023-06-01,182.89,2906720,184.03,189.89,-0.006194642177905885,-0.03686344725893942
2023-05-31,184.03,4280029,191.91,191.75,-0.04106091397009015,-0.040260756192959546
2023-05-30,191.91,2474505,194.44,197.97,-0.013011725982308153,-0.03061069859069554
2023-05-26,194.44,2062252,191.1,199.88,0.017477760334903225,-0.02721632979787869
2023-05-25,191.1,1681727,189.89,199.85,0.006372110169045264,-0.04378283712784592
2023-05-24,189.89,1646110,191.75,197.07,-0.009700130378096583,-0.03643375450347597
2023-05-23,191.75,1839506,197.97,194.95,-0.03141890185381624,-0.016414465247499344
2023-05-22,197.97,1571486,199.88,201.19,-0.009555733440063996,-0.016004771608926882
2023-05-19,199.88,1795946,199.85,199.15,0.0001501125844383111,0.003665578709515449
2023-05-18,199.85,1918249,197.07,201.79,0.014106662607195508,-0.00961395510183849
2023-05-17,197.07,2031926,194.95,201.19,0.010874583226468282,-0.020478154977881635
2023-05-16,194.95,2021110,201.19,201.26,-0.031015458024752807,-0.031352479379906595
2023-05-15,201.19,2190851,199.15,206.01,0.010243535023851225,-0.02339692247949121
2023-05-12,199.15,4015753,201.79,203.54,-0.013082907973635871,-0.021568242114571978
2023-05-11,201.79,2087946,201.19,201.0,0.0029822555793030947,0.003930348258706529
2023-05-10,201.19,2230280,201.26,202.7,-0.00034780880453144647,-0.007449432659102029
2023-05-09,201.26,2370735,206.01,245.22,-0.023057133148876252,-0.17926759644400947
2023-05-08,206.01,3816119,203.54,246.87,0.01213520683895064,-0.16551221290557794
2023-05-05,203.54,3312831,201.0,246.72,0.012636815920398003,-0.17501621271076528
2023-05-04,201.0,4884289,202.7,245.67,-0.008386778490379831,-0.18182928318476
2023-05-03,202.7,14857469,245.22,240.84,-0.1733953184895196,-0.15836239827271226
2023-05-02,245.22,2021708,246.87,247.05,-0.006683679669461706,-0.007407407407407418
2023-05-01,246.87,890447,246.72,253.6,0.0006079766536966069,-0.026537854889589818
2023-04-28,246.72,1252894,245.67,256.23,0.00427402613261707,-0.037115091909612485
2023-04-27,245.67,1168576,240.84,258.48,0.02005480817140004,-0.04955896007428051
2023-04-26,240.84,1295542,247.05,256.63,-0.025136612021857907,-0.061528270272376506
2023-04-25,247.05,928028,253.6,257.08,-0.025828075709779075,-0.039015092578185695
2023-04-24,253.6,864397,256.23,253.25,-0.01026421574366787,0.0013820335636722803
2023-04-21,256.23,1308930,258.48,254.01,-0.008704735376044548,0.008739813393173534
2023-04-20,258.48,1058818,256.63,251.5,0.007208822039512119,0.027753479125248504
2023-04-19,256.63,1583518,257.08,247.05,-0.0017504278823712305,0.03877757538959714
2023-04-18,257.08,1383356,253.25,241.75,0.015123395853899213,0.06341261633919326
2023-04-17,253.25,1066330,254.01,240.56,-0.0029920081886539718,0.05275191220485542
2023-04-14,254.01,1637156,251.5,241.26,0.009980119284294098,0.05284755036060673
2023-04-13,251.5,1418609,247.05,239.43,0.01801254806719288,0.05041139372676762
2023-04-12,247.05,2112909,241.75,244.56,0.02192347466390898,0.010181550539744899
2023-04-11,241.75,960727,240.56,246.79,0.004946790821416691,-0.020422221321771517
2023-04-10,240.56,1144428,241.26,246.46,-0.002901434137445036,-0.023938975898725956
2023-04-06,241.26,1317476,239.43,246.72,0.007643152487156968,-0.02213035019455256
2023-04-05,239.43,1530942,244.56,244.63,-0.02097644749754657,-0.021256591587295093
2023-04-04,244.56,1596070,246.79,240.43,-0.009036022529275822,0.017177556877261635
2023-04-03,246.79,1333526,246.46,241.87,0.0013389596689117322,0.020341505767561108
2023-03-31,246.46,1893164,246.72,241.69,-0.0010538261997405929,0.01973602548719433
