date,close,volume,close_1_day_prior,close_1_week_prior,pct_change_1_day,pct_change_1_week
2023-12-29,172.02,549450,173.0,174.81,-0.0056647398843929775,-0.01596018534408783
2023-12-28,173.0,641889,172.98,173.97,0.00011562030292533443,-0.005575673966775829
2023-12-27,172.98,461251,173.39,173.58,-0.0023646115692946834,-0.003456619426201346
2023-12-26,173.39,474888,171.4,169.91,0.011610268378063004,0.020481431346006662
2023-12-22,171.4,798782,174.81,169.05,-0.019506893198329545,0.013901212658976592
2023-12-21,174.81,856976,173.97,172.64,0.0048284186928782,0.012569508804448626
2023-12-20,173.97,1276165,173.58,172.1,0.0022468026270305863,0.010865775711795589
2023-12-19,173.58,639347,169.91,167.73,0.02159967041374844,0.034877481666964805
2023-12-18,169.91,653731,169.05,163.54,0.005087252292221178,0.038950715421303794
2023-12-15,169.05,1553101,172.64,162.87,-0.0207947173308618,0.03794437281267271
2023-12-14,172.64,1464862,172.1,163.49,0.003137710633352553,0.05596672579362627
2023-12-13,172.1,794091,167.73,164.0,0.02605377690335664,0.04939024390243896
2023-12-12,167.73,892696,163.54,160.95,0.02562064326770197,0.042124883504193855
2023-12-11,163.54,533699,162.87,161.53,0.00411371032111485,0.012443508945706672
2023-12-08,162.87,763229,163.49,159.64,-0.003792280873447962,0.020233024304685765
2023-12-07,163.49,849363,164.0,157.73,-0.003109756097560923,0.03651810055157556
2023-12-06,164.0,1094566,160.95,158.85,0.018949984467225844,0.03242052250550831
2023-12-05,160.95,796356,161.53,155.68,-0.0035906642728905647,0.03385149023638223
2023-12-04,161.53,1103146,159.64,152.57,0.011839138060636634,0.05872714163990311
2023-12-01,159.64,704931,157.73,153.88,0.012109300703734283,0.037431765011697316
2023-11-30,157.73,1641217,158.85,152.61,-0.007050676739062012,0.033549570801389095
2023-11-29,158.85,1762127,155.68,152.52,0.02036228160328868,0.04150275373721479
2023-11-28,155.68,1358140,152.57,151.21,0.02038408599331465,0.029561536935387878
2023-11-27,152.57,541334,153.88,148.94,-0.008513127112035335,0.024372230428360453
2023-11-24,153.88,301301,152.61,148.9,0.008321866194875627,0.0334452652787105
2023-11-22,152.61,428156,152.52,152.15,0.00059008654602688,0.003023332237923171
2023-11-21,152.52,850578,151.21,147.31,0.00866344818464393,0.03536759215260332
2023-11-20,151.21,886763,148.94,142.92,0.015241036659057405,0.05800447802966713
2023-11-17,148.94,1339718,148.9,143.6,0.0002686366689053088,0.037186629526462456
