title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Check Out What Whales Are Doing With NOW - ServiceNow  ( NYSE:NOW ) ,https://www.benzinga.com/markets/options/23/01/30358909/check-out-what-whales-are-doing-with-now,2023-01-10 18:14:08,"A whale with a lot of money to spend has taken a noticeably bearish stance on ServiceNow. Looking at options history for ServiceNow NOW we detected 13 strange trades. If we consider the specifics of each trade, it is accurate to state that 15% of the investors opened trades with bullish ...",NOW,0.654016,-0.099223,Neutral
National Louis University Selects BIO-key's PortalGuard® Identity and Access Platform to Improve the Digital Experience for Users and Enhance Cybersecurity Insurance Compliance,https://www.globenewswire.com/news-release/2023/01/10/2586064/0/en/National-Louis-University-Selects-BIO-key-s-PortalGuard-Identity-and-Access-Platform-to-Improve-the-Digital-Experience-for-Users-and-Enhance-Cybersecurity-Insurance-Compliance.html,2023-01-10 12:55:00,"WALL, N.J., Jan. 10, 2023 ( GLOBE NEWSWIRE ) -- BIO-key International, Inc. ( NASDAQ: BKYI ) , an innovative provider of workforce and customer identity and access management ( IAM ) solutions featuring Identity-Bound Biometrics ( IBB ) , today announced that the National Louis University ( NLU ...",NOW,0.05133,0.075997,Neutral
National Louis University Selects BIO-key's PortalGuard® Identity and Access Platform to Improve the Digital Experience for Users and Enhance Cybersecurity Insurance Compliance - BIO-key Intl  ( NASDAQ:BKYI ) ,https://www.benzinga.com/pressreleases/23/01/g30350401/national-louis-university-selects-bio-keys-portalguard-identity-and-access-platform-to-improve-the,2023-01-10 12:55:00,"WALL, N.J., Jan. 10, 2023 ( GLOBE NEWSWIRE ) -- BIO-key International, Inc. BKYI, an innovative provider of workforce and customer identity and access management ( IAM ) solutions featuring Identity-Bound Biometrics ( IBB ) , today announced that the National Louis University ( NLU ) has selected ...",NOW,0.049424,0.075957,Neutral
ServiceNow Unusual Options Activity - ServiceNow  ( NYSE:NOW ) ,https://www.benzinga.com/markets/options/23/01/30339230/servicenow-unusual-options-activity,2023-01-09 19:49:50,"A whale with a lot of money to spend has taken a noticeably bullish stance on ServiceNow. Looking at options history for ServiceNow NOW we detected 12 strange trades. If we consider the specifics of each trade, it is accurate to state that 50% of the investors opened trades with bullish ...",NOW,0.648995,0.098985,Neutral
ServiceNow stock rises despite cautious cloud outlook in analyst note,https://www.marketwatch.com/story/servicenow-stock-rises-despite-cautious-cloud-outlook-in-analyst-note-11673286369,2023-01-09 17:46:00,"""Questions remain about the sturdiness of cloud software businesses,"" Truist Securities analyst Joel Fishbein Jr. said in a note Monday.",NOW,0.441059,0.216431,Somewhat-Bullish
3 Tech Titans Worth Owning in 2023  ( and Beyond ) ,https://www.fool.com/investing/2023/01/08/3-tech-titans-worth-owning-in-2023-and-beyond/,2023-01-08 11:30:00,These discounted blue chips could lead the next bull market.,NOW,0.269351,0.175848,Somewhat-Bullish
ServiceNow  ( NOW )  Gains But Lags Market: What You Should Know,https://www.zacks.com/stock/news/2036464/servicenow-now-gains-but-lags-market-what-you-should-know,2023-01-06 22:50:20,"ServiceNow (NOW) closed at $366.53 in the latest trading session, marking a +0.06% move from the prior day.",NOW,0.509589,0.353157,Bullish
"Cloud Orchestration Market Size to Hit $53.40 Billion, by 2028 - Lead by High Adoption of Cloud-based Solution and Services | Comprehensive Study by The Insight Partners",https://www.benzinga.com/pressreleases/23/01/g30292781/cloud-orchestration-market-size-to-hit-53-40-billion-by-2028-lead-by-high-adoption-of-cloud-based-,2023-01-05 13:25:46,"New York, Jan. 05, 2023 ( GLOBE NEWSWIRE ) -- According to The Insight Partners, ""Cloud Orchestration Market Size, Share, Growth, Trends and Global Forecast to 2028 - COVID-19 Impact and Global Analysis by Service ( Reporting & Analytics, Cloud Service Automation, Support & Maintenance, Training ...",NOW,0.026357,-0.008347,Neutral
ServiceNow  ( NOW )  Dips More Than Broader Markets: What You Should Know,https://www.zacks.com/stock/news/2034862/servicenow-now-dips-more-than-broader-markets-what-you-should-know,2023-01-03 23:00:22,"ServiceNow (NOW) closed the most recent trading day at $385.50, moving -0.71% from the previous trading session.",NOW,0.521465,0.143601,Neutral
Not every tech company is shaving jobs: These startups are on hiring binges,https://www.marketwatch.com/story/not-every-tech-company-is-shaving-jobs-these-startups-are-on-hiring-binges-11672772392,2023-01-03 18:59:00,"Some startups, especially those in AI, are flush with cash, providing a strong contrast to large employers that are shedding workers by the thousands.",NOW,0.057767,0.0,Neutral
