title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
"Extra Space Storage Inc. Announces Tax Reporting Information for 2023 Distributions and Life Storage, Inc.'s 2023 Distributions",https://www.prnewswire.com/news-releases/extra-space-storage-inc-announces-tax-reporting-information-for-2023-distributions-and-life-storage-incs-2023-distributions-302045229.html,2024-01-25 22:58:00,"Extra Space Storage Inc. Announces Tax Reporting Information for 2023 Distributions and Life Storage, Inc.'s 2023 ... PR ...",EXR,0.512093,0.212999,Somewhat-Bullish
Stocks With Rising Relative Strength: Extra Space Storage,https://www.investors.com/ibd-data-stories/stocks-with-rising-relative-strength-extra-space-storage-3/,2024-01-16 08:00:00,"On Tuesday, Extra Space Storage ( EXR ) received an upgrade to its Relative Strength ( RS ) Rating, from 66 to 73. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength. IBD's unique rating tracks price performance with a 1 ( worst ) to ...",EXR,0.592095,0.463852,Bullish
 ( EXR )  - Analyzing Extra Space Storage's Short Interest - Extra Space Storage  ( NYSE:EXR ) ,https://www.benzinga.com/short-sellers/24/01/36582490/exr-analyzing-extra-space-storages-short-interest,2024-01-10 19:30:17,"Extra Space Storage's EXR short percent of float has risen 8.46% since its last report. The company recently reported that it has 4.87 million shares sold short, which is 2.82% of all regular shares that are available for trading.",EXR,0.218817,0.152146,Somewhat-Bullish
Should You Hold on to Extra Space Storage  ( EXR )  Stock Now?,https://www.zacks.com/stock/news/2208207/should-you-hold-on-to-extra-space-storage-exr-stock-now,2024-01-10 14:16:00,"A significant market position, accretive buyouts and a healthy balance sheet are likely to benefit Extra Space Storage (EXR). However, a rise in vacating volumes and high interest rates are key woes.",EXR,0.260652,0.350029,Bullish
Here's How Much $100 Invested In Extra Space Storage 15 Years Ago Would Be Worth Today - Extra Space Storage  ( NYSE:EXR ) ,https://www.benzinga.com/news/24/01/36536436/heres-how-much-100-invested-in-extra-space-storage-15-years-ago-would-be-worth-today,2024-01-08 15:30:29,"Extra Space Storage EXR has outperformed the market over the past 15 years by 9.06% on an annualized basis producing an average annual return of 20.95%. Currently, Extra Space Storage has a market capitalization of $33.40 billion.",EXR,0.977302,0.386606,Bullish
Should JPMorgan Diversified Return U.S. Equity ETF  ( JPUS )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2205430/should-jpmorgan-diversified-return-us-equity-etf-jpus-be-on-your-investing-radar,2024-01-04 11:20:05,Style Box ETF report for ...,EXR,0.12546,0.063319,Neutral
These Dividend Stocks Are Turning to the Sun to Generate More Income,https://www.fool.com/investing/2024/01/02/these-dividend-stocks-are-turning-to-the-sun-to-ge/,2024-01-02 12:47:00,These REITs are using their rooftops to earn some extra income.,EXR,0.193852,0.210919,Somewhat-Bullish
3 Wealth-Creating Dividend Stocks to Boost Your Income in 2024,https://www.fool.com/investing/2023/12/27/3-wealth-creating-dividend-stocks-to-boost-your-in/,2023-12-27 10:07:00,These dividend stocks can supply income and upside potential in 2024.,EXR,0.172404,0.090081,Neutral
 ( EXR )  - Analyzing Extra Space Storage's Short Interest - Extra Space Storage  ( NYSE:EXR ) ,https://www.benzinga.com/short-sellers/23/12/36379600/exr-analyzing-extra-space-storages-short-interest,2023-12-25 17:30:19,"Extra Space Storage's EXR short percent of float has fallen 22.39% since its last report. The company recently reported that it has 4.50 million shares sold short, which is 2.6% of all regular shares that are available for trading.",EXR,0.218817,0.080451,Neutral
$100 Invested In Extra Space Storage 10 Years Ago Would Be Worth This Much Today - Extra Space Storage  ( NYSE:EXR ) ,https://www.benzinga.com/news/23/12/36363864/100-invested-in-extra-space-storage-10-years-ago-would-be-worth-this-much-today,2023-12-22 15:30:32,"Extra Space Storage EXR has outperformed the market over the past 10 years by 4.23% on an annualized basis producing an average annual return of 14.18%. Currently, Extra Space Storage has a market capitalization of $33.45 billion.",EXR,0.977302,0.386606,Bullish
