title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
"Corning's Outlook Signals Sales Challenges In Q1, But CEO Foresees $3B Revenue Growth In Medium Term - Corning  ( NYSE:GLW ) ",https://www.benzinga.com/news/earnings/24/01/36851113/cornings-outlook-signals-sales-challenges-in-q1-but-ceo-foresees-3b-revenue-growth-in-medium-term,2024-01-30 17:43:00,"Corning Inc GLW reported a fourth-quarter FY23 core sales decline of 10% year-on-year to $3.27 billion, beating the consensus of $3.25 billion. Core EPS of $0.39 was in line with the consensus. Display Technologies sales grew by 11% Y/Y to $869 million. The sales declined 11% Q/Q due to a ...",GLW,0.401331,-0.200974,Somewhat-Bearish
Corning  ( GLW )  Q4 Earnings Miss Estimates on Lower Revenues,https://www.zacks.com/stock/news/2218169/corning-glw-q4-earnings-miss-estimates-on-lower-revenues,2024-01-30 17:18:00,"Corning (GLW) reports a top-line contraction year over year in the fourth quarter of 2023, owing to weak demand trends in several business segments and inventory corrections.",GLW,0.28636,0.044984,Neutral
"General Motors Posts Upbeat Earnings, Joins Corning, HCA Healthcare And Other Big Stocks Moving Higher On Tuesday - General Motors  ( NYSE:GM ) ",https://www.benzinga.com/news/24/01/36847245/general-motors-posts-upbeat-earnings-joins-corning-hca-healthcare-and-other-big-stocks-moving-higher,2024-01-30 15:09:58,"U.S. stocks traded slightly lower, with the Dow Jones falling around 20 points on Tuesday. Shares of General Motors Company GM rose sharply during Tuesday's session after the company reported better-than-expected fourth-quarter financial results and issued 2024 adjusted EPS guidance above estimates.",GLW,0.188928,0.424008,Bullish
Corning Reports Fourth-Quarter and Full-Year 2023 Financial Results,https://www.globenewswire.com/news-release/2024/01/30/2819826/0/en/Corning-Reports-Fourth-Quarter-and-Full-Year-2023-Financial-Results.html,2024-01-30 12:10:00,"Fourth-quarter results demonstrate continued progress restoring productivity ratios to historical levels and raising price to offset inflation. Despite lower sales, fourth-quarter GAAP and core gross margin each improved by more than 300 basis points year over year and cash generation ...",GLW,0.05833,0.113002,Neutral
Will Revenue Decline Impact Corning's  ( GLW )  Q4 Earnings?,https://www.zacks.com/stock/news/2215969/will-revenue-decline-impact-cornings-glw-q4-earnings,2024-01-25 16:25:00,"Corning (GLW) is expected to report a top-line decline year over year in the fourth quarter of 2023, owing to weak demand in several business segment.",GLW,0.284696,0.06532,Neutral
Best Income Stocks to Buy for January 24th,https://www.zacks.com/commentary/2214698/best-income-stocks-to-buy-for-january-24th,2024-01-24 09:19:00,"CM, OC and ERIC made it to the Zacks Rank #1 (Strong Buy) income stocks list on January 24, 2023.",GLW,0.605266,0.0,Neutral
Best Value Stocks to Buy for January 24th,https://www.zacks.com/commentary/2214691/best-value-stocks-to-buy-for-january-24th,2024-01-24 08:47:00,"YPF, OC and FRBA made it to the Zacks Rank #1 (Strong Buy) value stocks list on January 24, 2023.",GLW,0.538389,0.0,Neutral
Glass Substrate Market worth $8.4 billion by 2028 - Exclusive Report by MarketsandMarkets™,https://www.prnewswire.com/news-releases/glass-substrate-market-worth-8-4-billion-by-2028--exclusive-report-by-marketsandmarkets-302040343.html,2024-01-22 06:30:00,"CHICAGO, Jan. 22, 2024 /PRNewswire/ -- The report ""Glass Substrate Market by Type ( Borosilicate, Silicon, Ceramic, And Fused Silica/Quartz-Based Glass Substrates ) , End-Use Industry ( Electronics, Automotive, Medical, Aerospace & Defense, Solar ) , and Region - Global Forecast to 2028"", size ...",GLW,0.045569,0.044456,Neutral
Best Value Stocks to Buy for January 19th,https://www.zacks.com/commentary/2212637/best-value-stocks-to-buy-for-january-19th,2024-01-19 12:54:00,"KMTUY, HWC and OC made it to the Zacks Rank #1 (Strong Buy) value stocks list on January 19, 2024.",GLW,0.465901,0.0,Neutral
How Is The Market Feeling About Corning? - Corning  ( NYSE:GLW ) ,https://www.benzinga.com/insights/short-sellers/24/01/36678681/how-is-the-market-feeling-about-corning,2024-01-18 14:30:18,"Corning's GLW short percent of float has risen 9.28% since its last report. The company recently reported that it has 9.01 million shares sold short, which is 1.06% of all regular shares that are available for trading. Based on its trading volume, it would take traders 2.43 days to cover their ...",GLW,0.224903,0.158881,Somewhat-Bullish
