title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
"Projects Flying to Space Station on NG-20 Will Include Tissue Chips, Artificial Retina Production, a New Supercomputer, and More",https://www.prnewswire.com/news-releases/projects-flying-to-space-station-on-ng-20-will-include-tissue-chips-artificial-retina-production-a-new-supercomputer-and-more-302045119.html,2024-01-25 21:16:00,"Projects Flying to Space Station on NG-20 Will Include Tissue Chips, Artificial Retina Production, a New ... PR ...",PEG,0.04882,0.126523,Neutral
Is First Trust Utilities AlphaDEX ETF  ( FXU )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2215506/is-first-trust-utilities-alphadex-etf-fxu-a-strong-etf-right-now,2024-01-25 11:20:05,Smart Beta ETF report for ...,PEG,0.115232,0.059975,Neutral
PSEG Elects Ricardo G. Pérez to Board of Directors - PR Newswire,https://www.prnewswire.com/news-releases/pseg-elects-ricardo-g-perez-to-board-of-directors-302043826.html,2024-01-24 21:30:00,PSEG Elects Ricardo G. Pérez to Board of Directors PR ...,PEG,0.341857,0.488563,Bullish
ED or PEG: Which Utility Electric Power Stock to Choose?,https://www.zacks.com/stock/news/2212655/ed-or-peg-which-utility-electric-power-stock-to-choose,2024-01-19 13:07:00,Consolidated Edison (ED) and Public Service Enterprise Group (PEG) continue to make systematic investments to fortify infrastructure to provide efficient services to customers.,PEG,0.543004,0.211853,Somewhat-Bullish
"Public Service  ( PEG )  Rides on Investments, Rising Customer Base",https://www.zacks.com/stock/news/2209381/public-service-peg-rides-on-investments-rising-customer-base,2024-01-12 13:24:00,Public Service Enterprise Group's (PEG) capital investment and clean energy initiatives are likely to have a positive impact on earnings. Supply chain constraints can affect results.,PEG,0.172097,0.299956,Somewhat-Bullish
Should You Invest in the First Trust Utilities AlphaDEX ETF  ( FXU ) ?,https://www.zacks.com/stock/news/2208057/should-you-invest-in-the-first-trust-utilities-alphadex-etf-fxu,2024-01-10 11:20:04,Sector ETF report for ...,PEG,0.128478,0.069872,Neutral
How Is The Market Feeling About Public Service Enterprise? - Public Service Enterprise  ( NYSE:PEG ) ,https://www.benzinga.com/short-sellers/24/01/36515257/how-is-the-market-feeling-about-public-service-enterprise,2024-01-05 18:45:12,"Public Service Enterprise's PEG short percent of float has fallen 8.44% since its last report. The company recently reported that it has 9.09 million shares sold short, which is 2.06% of all regular shares that are available for trading.",PEG,0.218817,0.080451,Neutral
"PSE&G Files Scheduled Rate Case, Its First in Nearly 6 Years",https://www.prnewswire.com/news-releases/pseg-files-scheduled-rate-case-its-first-in-nearly-6-years-302023788.html,2023-12-29 12:39:00,"PSE&G Prioritizes Affordability while Enhancing Reliability NEWARK, N.J., Dec. 29, 2023 /PRNewswire/ -- PSE&G, New Jersey's largest electric and gas utility, today filed its scheduled rate case with the New Jersey Board of Public Utilities.",PEG,0.03798,0.228835,Somewhat-Bullish
SpaceX Returns Vital Life Science Research Sponsored by the ISS National Lab,https://www.prnewswire.com/news-releases/spacex-returns-vital-life-science-research-sponsored-by-the-iss-national-lab-302021983.html,2023-12-22 20:48:00,"KENNEDY SPACE CENTER, Fla., Dec. 22, 2023 /PRNewswire/ -- Dozens of science and technology development payloads returned to Earth from the International Space Station ( ISS ) on December 22 as SpaceX's 29th Commercial Resupply Services ( CRS ) mission, contracted by NASA, successfully concluded.",PEG,0.060085,0.126092,Neutral
PSEG Initiates 2024 Non-GAAP Operating Earnings Guidance,https://www.prnewswire.com/news-releases/pseg-initiates-2024-non-gaap-operating-earnings-guidance-302019438.html,2023-12-19 21:30:00,"NEWARK, N.J., Dec. 19, 2023 /PRNewswire/ -- Public Service Enterprise Group ( NYSE: PEG ) has initiated 2024 non-GAAP Operating Earnings guidance in the range of $3.60 to $3.70 per share.",PEG,0.218817,0.390842,Bullish
PSE&G is #1 for Residential and Business Customer Satisfaction among Large Electric utilities in the East Region,https://www.prnewswire.com/news-releases/pseg-is-1-for-residential-and-business-customer-satisfaction-among-large-electric-utilities-in-the-east-region-302015535.html,2023-12-14 13:00:00,"NEWARK, N.J., Dec. 14, 2023 /PRNewswire/ -- Public Service Electric and Gas Company ( PSE&G ) once again secured the top spot in the J.D. Power 2023 U.S. Electric Utility Residential Customer Satisfaction Study for electric residential customers in the East among large utilities.",PEG,0.049629,0.242278,Somewhat-Bullish
Enphase Energy Expands its Support for Virtual Power Plants Across the United States - Enphase Energy  ( NASDAQ:ENPH ) ,https://www.benzinga.com/pressreleases/23/12/g36214160/enphase-energy-expands-its-support-for-virtual-power-plants-across-the-united-states,2023-12-13 13:00:00,"FREMONT, Calif., Dec. 13, 2023 ( GLOBE NEWSWIRE ) -- Enphase Energy, Inc. ENPH, a global energy technology company and the world's leading supplier of microinverter-based solar and battery systems, announced today that it is expanding its support for virtual power plants ( VPPs ) through grid ...",PEG,0.029581,0.071201,Neutral
"These 3 Utilities Stocks With Over 3% Dividend Yields Are Recommended By Wall Street's Most Accurate Analysts - Public Service Enterprise  ( NYSE:PEG ) , Sempra  ( NYSE:SRE ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/12/36068220/these-3-utilities-stocks-with-over-3-dividend-yields-are-recommended-by-wall-streets-mos,2023-12-04 13:40:05,"During times of turbulence and uncertainty in the markets, many investors turn to dividend-yielding stocks. These are often companies that have high free cash flows and reward shareholders with a high dividend payout.",PEG,0.116914,0.281723,Somewhat-Bullish
"PSE&G Files Clean Energy Future - Energy Efficiency II  ( ""CEF-EE II"" )  Program Advancing New Jersey's Energy Efficiency, Building Decarbonization and Economic Growth",https://www.prnewswire.com/news-releases/pseg-files-clean-energy-future---energy-efficiency-ii-cef-ee-ii-program-advancing-new-jerseys-energy-efficiency-building-decarbonization-and-economic-growth-302003670.html,2023-12-01 21:45:00,"PSE&G Files Clean Energy Future - Energy Efficiency II ( ""CEF-EE II"" ) Program Advancing New Jersey's Energy ... PR ...",PEG,0.025219,0.228298,Somewhat-Bullish
