title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
"PNC Bank Pledges $500,000 For New Education Center At The Tampa Museum of Art - PNC Financial Services Gr  ( NYSE:PNC ) ",https://www.benzinga.com/pressreleases/23/01/n30355606/pnc-bank-pledges-500-000-for-new-education-center-at-the-tampa-museum-of-art,2023-01-10 15:30:00,"TAMPA, Fla., Jan. 10, 2023 /PRNewswire-PRWeb/ -- The Tampa Museum of Art today announced a major contribution from PNC Bank consisting of $500,000 toward the Museum's Centennial Campaign.",PNC,0.614932,0.480082,Bullish
Patterson Companies  ( NASDAQ:PDCO )  Upgraded by StockNews.com to Buy,https://www.etfdailynews.com/2023/01/10/patterson-companies-nasdaqpdco-upgraded-by-stocknews-com-to-buy/,2023-01-10 08:22:48,Patterson Companies ( NASDAQ:PDCO ) Upgraded by StockNews ... ETF Daily News ...,PNC,0.107978,0.28793,Somewhat-Bullish
Univar Solutions  ( NYSE:UNVR )  Cut to Hold at StockNews.com,https://www.etfdailynews.com/2023/01/10/univar-solutions-nyseunvr-cut-to-hold-at-stocknews-com/,2023-01-10 08:22:47,"Univar Solutions ( NYSE:UNVR - Get Rating ) was downgraded by StockNews.com from a ""buy"" rating to a ""hold"" rating in a research report issued to clients and investors on Tuesday. Several other equities research analysts also recently weighed in on the company.",PNC,0.096866,0.217817,Somewhat-Bullish
Patterson Companies  ( NASDAQ:PDCO )  Upgraded by StockNews.com to Buy,https://reporter.am/2023/01/10/patterson-companies-nasdaqpdco-upgraded-by-stocknews-com-to-buy.html,2023-01-10 08:22:46,Patterson Companies ( NASDAQ:PDCO ) Upgraded by StockNews ... Armenian Reporter ...,PNC,0.108712,0.260848,Somewhat-Bullish
StockNews.com Downgrades The PNC Financial Services Group  ( NYSE:PNC )  to Sell,https://www.etfdailynews.com/2023/01/10/stocknews-com-downgrades-the-pnc-financial-services-group-nysepnc-to-sell/,2023-01-10 08:22:43,StockNews.com Downgrades The PNC Financial Services Group ... ETF Daily News ...,PNC,0.842425,0.446226,Bullish
"ArcelorMittal  ( NYSE:MT )  Downgraded by StockNews.com to ""Hold""",https://reporter.am/2023/01/07/arcelormittal-nysemt-downgraded-by-stocknews-com-to-hold.html,2023-01-07 09:52:41,StockNews.com cut shares of ArcelorMittal ( NYSE:MT - Get Rating ) from a buy rating to a hold rating in a research note released on Friday morning. MT has been the topic of several other research reports.,PNC,0.116348,0.170761,Somewhat-Bullish
"Hilton Grand Vacations  ( NYSE:HGV )  Upgraded by StockNews.com to ""Buy""",https://www.etfdailynews.com/2023/01/07/hilton-grand-vacations-nysehgv-upgraded-by-stocknews-com-to-buy/,2023-01-07 08:08:44,Hilton Grand Vacations ( NYSE:HGV ) Upgraded by StockNews.com ... ETF Daily News ...,PNC,0.128822,0.258207,Somewhat-Bullish
Banks gain favor in risk-off environment but earnings uncertainty remains,https://www.marketwatch.com/story/banks-gain-favor-in-risk-off-environment-but-earnings-uncertainty-remains-11673039337,2023-01-06 21:08:00,"JPMorgan Chase, Wells Fargo, Citi and Bank of America are on deck to provide fourth-quarter results next Friday, while Goldman and Morgan Stanley report on Jan. 17.",PNC,0.067727,-0.052106,Neutral
"Analysts Says 'Don't Buy The Big Banks,' Deutsche Bank Cuts Rating - PNC Financial Services Gr  ( NYSE:PNC ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/01/30313874/analysts-says-dont-buy-the-big-banks-deutsche-bank-cuts-rating,2023-01-06 17:48:12,"Deutsche Bank downgraded Bank of America Corp BAC and JPMorgan Chase & Co JPM to Hold rating from Buy, reflecting a cautious view on the banks, including ongoing macro risks and likely weakening bank fundamentals.",PNC,0.277958,0.509972,Bullish
3 Top-Ranked Dividend Stocks: A Smarter Way to Boost Your Retirement Income,https://www.zacks.com/stock/news/2036195/3-top-ranked-dividend-stocks-a-smarter-way-to-boost-your-retirement-income,2023-01-06 14:10:03,"The traditional ways to plan for your retirement may mean income can no longer cover expenses post-employment. But what if there was another option that could provide a steady, reliable source of income in your nest egg years?",PNC,0.210274,0.117238,Neutral
"America capped off an extraordinary year for job growth, adding 223,000 positions in December | Business",https://www.cnn.com/2023/01/06/economy/december-jobs-report-final,2023-01-06 14:02:00,"The US economy added 223,000 jobs in December ...",PNC,0.051003,0.127,Neutral
"Nabors Industries  ( NYSE:NBR )  Downgraded to ""Hold"" at StockNews.com",https://www.etfdailynews.com/2023/01/06/nabors-industries-nysenbr-downgraded-to-hold-at-stocknews-com/,2023-01-06 09:22:40,"Nabors Industries ( NYSE:NBR ) Downgraded to ""Hold"" at StockNews ... ETF Daily News ...",PNC,0.128822,0.159173,Somewhat-Bullish
Stratasys  ( NASDAQ:SSYS )  Stock Rating Lowered by StockNews.com,https://www.etfdailynews.com/2023/01/06/stratasys-nasdaqssys-stock-rating-lowered-by-stocknews-com/,2023-01-06 09:00:43,StockNews.com lowered shares of Stratasys ( NASDAQ:SSYS - Get Rating ) from a buy rating to a hold rating in a report published on Thursday morning. Other research analysts also recently issued research reports about the company.,PNC,0.134214,0.210295,Somewhat-Bullish
StockNews.com Downgrades National Health Investors  ( NYSE:NHI )  to Hold,https://reporter.am/2023/01/06/stocknews-com-downgrades-national-health-investors-nysenhi-to-hold.html,2023-01-06 08:14:41,StockNews.com Downgrades National Health Investors ( NYSE:NHI ... Armenian Reporter ...,PNC,0.127795,0.252656,Somewhat-Bullish
"Why The PNC Financial Services Group, Inc  ( PNC )  Could Beat Earnings Estimates Again",https://www.zacks.com/stock/news/2035848/why-the-pnc-financial-services-group-inc-pnc-could-beat-earnings-estimates-again,2023-01-05 17:10:10,"The PNC Financial Services Group, Inc (PNC) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.",PNC,0.405215,0.461023,Bullish
"The PNC Financial Services Group, Inc  ( PNC )  Just Overtook the 200-Day Moving Average",https://www.zacks.com/stock/news/2035673/the-pnc-financial-services-group-inc-pnc-just-overtook-the-200-day-moving-average,2023-01-05 14:30:03,Should investors be excited or worried when a stock crosses above the 200-day simple moving average?,PNC,0.86962,0.663423,Bullish
"Meta Platforms To Rally 34%? Here Are 10 Other Analyst Forecasts For Thursday - Amedisys  ( NASDAQ:AMED ) , Allegiant Travel  ( NASDAQ:ALGT ) ",https://www.benzinga.com/news/23/01/30292491/meta-platforms-to-rally-34-here-are-10-other-analyst-forecasts-for-thursday,2023-01-05 13:09:16,Piper Sandler cut Lululemon Athletica Inc. LULU price target from $390 to $385. Piper Sandler analyst Abbie Zvejnieks maintained an Overweight rating on the stock. Lululemon shares fell 0.7% to close at $320.98 on Wednesday. Credit Suisse slashed Danaher Corporation DHR price target from $315 to ...,PNC,0.258351,0.027542,Neutral
Teck Resources  ( NYSE:TECK )  Upgraded at StockNews.com,https://reporter.am/2023/01/05/teck-resources-nyseteck-upgraded-at-stocknews-com.html,2023-01-05 08:18:42,"Teck Resources ( NYSE:TECK - Get Rating ) ( TSE:TECK ) was upgraded by equities research analysts at StockNews.com from a ""hold"" rating to a ""buy"" rating in a research note issued to investors on Thursday.",PNC,0.118354,0.261333,Somewhat-Bullish
Teck Resources  ( NYSE:TECK )  Upgraded at StockNews.com,https://www.etfdailynews.com/2023/01/05/teck-resources-nyseteck-upgraded-at-stocknews-com/,2023-01-05 08:18:41,"Teck Resources ( NYSE:TECK - Get Rating ) ( TSE:TECK ) was upgraded by stock analysts at StockNews.com from a ""hold"" rating to a ""buy"" rating in a report issued on Thursday. A number of other equities analysts also recently issued reports on the company.",PNC,0.121037,0.275372,Somewhat-Bullish
Curis  ( NASDAQ:CRIS )  Research Coverage Started at StockNews.com,https://www.etfdailynews.com/2023/01/05/curis-nasdaqcris-research-coverage-started-at-stocknews-com/,2023-01-05 08:10:46,"Research analysts at StockNews.com initiated coverage on shares of Curis ( NASDAQ:CRIS - Get Rating ) in a report issued on Thursday. The brokerage set a ""hold"" rating on the biotechnology company's stock.",PNC,0.076358,0.172939,Somewhat-Bullish
"Chuy's  ( NASDAQ:CHUY )  Cut to ""Hold"" at StockNews.com",https://www.etfdailynews.com/2023/01/05/chuys-nasdaqchuy-cut-to-hold-at-stocknews-com/,2023-01-05 08:10:44,"Chuy's ( NASDAQ:CHUY - Get Rating ) was downgraded by stock analysts at StockNews.com from a ""buy"" rating to a ""hold"" rating in a research report issued on Thursday. CHUY has been the subject of a number of other reports. CL King started coverage on Chuy's in a report on Tuesday, December 20th.",PNC,0.124486,0.173869,Somewhat-Bullish
"The PNC Financial Services Group, Inc  ( PNC )  Just Overtook the 50-Day Moving Average",https://www.zacks.com/stock/news/2035119/the-pnc-financial-services-group-inc-pnc-just-overtook-the-50-day-moving-average,2023-01-04 14:30:02,Should investors be excited or worried when a stock crosses above the 50-Day simple moving average?,PNC,0.872847,0.627555,Bullish
"Here's How Much a $1000 Investment in The PNC Financial Services Group, Inc Made 10 Years Ago Would Be Worth Today",https://www.zacks.com/stock/news/2035049/heres-how-much-a-1000-investment-in-the-pnc-financial-services-group-inc-made-10-years-ago-would-be-worth-today,2023-01-04 13:30:04,"Why investing for the long run, especially if you buy certain popular stocks, could reap huge rewards.",PNC,0.733479,0.429993,Bullish
StockNews.com Initiates Coverage on Galectin Therapeutics  ( NASDAQ:GALT ) ,https://reporter.am/2023/01/04/stocknews-com-initiates-coverage-on-galectin-therapeutics-nasdaqgalt-2.html,2023-01-04 08:20:42,StockNews.com Initiates Coverage on Galectin Therapeutics ... Armenian Reporter ...,PNC,0.162255,0.286056,Somewhat-Bullish
Axalta Coating Systems  ( NYSE:AXTA )  Upgraded to Buy at StockNews.com,https://reporter.am/2023/01/04/axalta-coating-systems-nyseaxta-upgraded-to-buy-at-stocknews-com.html,2023-01-04 08:16:42,Axalta Coating Systems ( NYSE:AXTA ) Upgraded to Buy at ... Armenian Reporter ...,PNC,0.114409,0.181357,Somewhat-Bullish
"Barclays Revises Price Targets On These Big US Banks - Bank of America  ( NYSE:BAC ) , Ally Financial  ( NYSE:ALLY ) ",https://www.benzinga.com/news/23/01/30259796/barclays-revises-price-targets-on-these-big-us-banks,2023-01-03 16:12:20,"Barclays boosted the price target for The Goldman Sachs Group, Inc. GS from $410 to $495. Barclays analyst Jason Goldberg maintained an Overweight rating on the stock. Goldman Sachs shares closed at $343.38 on Friday. Barclays raised the price target for JPMorgan Chase & Co. JPM from $162 to $189.",PNC,0.166935,-0.094768,Neutral
"Veracyte  ( NASDAQ:VCYT )  Cut to ""Sell"" at StockNews.com",https://reporter.am/2023/01/03/veracyte-nasdaqvcyt-cut-to-sell-at-stocknews-com.html,2023-01-03 08:12:42,"Veracyte ( NASDAQ:VCYT - Get Rating ) was downgraded by equities research analysts at StockNews.com from a ""hold"" rating to a ""sell"" rating in a research report issued to clients and investors on Tuesday. Other research analysts have also recently issued reports about the company.",PNC,0.093653,0.206827,Somewhat-Bullish
Patterson Companies  ( NASDAQ:PDCO )  Downgraded to Hold at StockNews.com,https://www.etfdailynews.com/2023/01/03/patterson-companies-nasdaqpdco-downgraded-to-hold-at-stocknews-com/,2023-01-03 07:16:42,Patterson Companies ( NASDAQ:PDCO ) Downgraded to Hold at ... ETF Daily News ...,PNC,0.103109,0.218484,Somewhat-Bullish
"Marvell Technology  ( NASDAQ:MRVL )  Upgraded to ""Hold"" at StockNews.com",https://reporter.am/2023/01/03/marvell-technology-nasdaqmrvl-upgraded-to-hold-at-stocknews-com.html,2023-01-03 07:11:27,"Marvell Technology ( NASDAQ:MRVL ) Upgraded to ""Hold"" at ... Armenian Reporter ...",PNC,0.12013,0.226475,Somewhat-Bullish
Should You Invest in the iShares U.S. Regional Banks ETF  ( IAT ) ?,https://www.zacks.com/stock/news/2034280/should-you-invest-in-the-ishares-us-regional-banks-etf-iat,2023-01-02 11:20:09,Sector ETF report for ...,PNC,0.128135,0.066279,Neutral
"Regions Financial  ( RF )  Gains on Q4 Earnings Beat, Revenues Rise",https://www.zacks.com/stock/news/2041924/regions-financial-rf-gains-on-q4-earnings-beat-revenues-rise,2023-01-20 14:16:00,Regions Financial (RF) records increases in revenues and expenses in the fourth quarter of 2022.,PNC,0.16849,0.078435,Neutral
"Bank OZK  ( OZK )  Gains on Q4 Earnings Beat, Revenues Rise Y/Y",https://www.zacks.com/stock/news/2041922/bank-ozk-ozk-gains-on-q4-earnings-beat-revenues-rise-yy,2023-01-20 14:15:00,Bank OZK (OZK) records a rise in revenues and expenses in the fourth quarter of 2022.,PNC,0.179343,0.081984,Neutral
"SVB Financial  ( SIVB )  Q4 Earnings Miss, Provisions & Costs Rise",https://www.zacks.com/stock/news/2041921/svb-financial-sivb-q4-earnings-miss-provisions-costs-rise,2023-01-20 14:14:00,"SVB Financial (SIVB) records a rise in revenues in the fourth quarter of 2022. However, higher expenses and provisions hurt results to an extent.",PNC,0.138198,0.06906,Neutral
Galectin Therapeutics  ( NASDAQ:GALT )  Coverage Initiated by Analysts at StockNews.com,https://reporter.am/2023/01/20/galectin-therapeutics-nasdaqgalt-coverage-initiated-by-analysts-at-stocknews-com.html,2023-01-20 08:14:59,Galectin Therapeutics ( NASDAQ:GALT ) Coverage Initiated by ... Armenian Reporter ...,PNC,0.167322,0.328279,Somewhat-Bullish
Galectin Therapeutics  ( NASDAQ:GALT )  Now Covered by Analysts at StockNews.com,https://www.etfdailynews.com/2023/01/20/galectin-therapeutics-nasdaqgalt-now-covered-by-analysts-at-stocknews-com/,2023-01-20 08:14:45,Galectin Therapeutics ( NASDAQ:GALT ) Now Covered by Analysts at ... ETF Daily News ...,PNC,0.165598,0.283659,Somewhat-Bullish
PNC Faces Price Target Cuts By Analysts Following Weak Q4 Results,https://www.benzinga.com/news/earnings/23/01/30488233/pnc-faces-price-target-cuts-by-analysts-following-weak-q4-results,2023-01-19 17:09:54,"PNC Financial Services Group Inc PNC reported worse-than-expected earnings results on Wednesday. PNC reported fourth-quarter revenue of $5.76 billion, which beat average analyst estimates of $5.71 billion. The company reported quarterly earnings of $3.49 per share, which missed estimates of $3.95 ...",PNC,0.941495,0.305581,Somewhat-Bullish
