title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Aditya Birla Fashion and Retail proposes to raise Rs 500 crore through NCDs,https://www.business-standard.com/article/companies/aditya-birla-fashion-and-retail-proposes-to-raise-rs-500-crore-through-ncds-123010601141_1.html,2023-01-06 16:35:00,"Aditya Birla Fashion and Retail Ltd (ABFRL) plans to raise Rs 500 crore through issuance of bonds on private placement basis. ""The company proposed to raise funds by issuing 5,000 listed, unsecured, rated, redeemable non-convertible debentures (NCDs) of a face value of Rs 10 lakh each, issued at ...",RL,0.233556,0.0,Neutral
"H&M Launches Loooptopia, An Immersive Roblox Experience Where Fans Discover Their Digital Fashion Identities",https://www.forbes.com/sites/sharonedelson/2023/01/04/hm-launches-loooptopia-an-immersive-roblox-experience-where-fans-discover-their-digital-fashion-identities/,2023-01-04 20:04:08,"With the metaverse and social gaming channels becoming more and more a part of our culture, H&M created an immersive experience for Roblox where fans can discover their digital fashion identities.",RL,0.052801,0.200705,Somewhat-Bullish
Velvet: A decor favorite now that never went away,https://apnews.com/article/home-design-velvet-fabrics-decorating-rooms-0c02f3aef48b7bda4b04af9f8fc6d1c9,2023-01-04 16:25:46,Velvet: A decor favorite now that never went away This image provided by John McClain Design shows a home theater with red velvet on the wall panels. The 'champagne-hued velvet' is on the big couch in foreground.,RL,0.037622,0.068453,Neutral
Velvet: A decor favorite now that never went away,https://apnews.com/article/new-york-city-giorgio-armani-ralph-lauren-celebrity-design-0c02f3aef48b7bda4b04af9f8fc6d1c9,2023-01-03 13:50:47,Velvet: A decor favorite now that never went away This image provided by Zeke Ruelas shows the formal room of a residence with velvet primarily on the sofa. Women's Wear Daily raved about Armani dresses in the material. Harper's Bazaar called it one of 2022's biggest trends.,RL,0.038162,0.068554,Neutral
"Stocks making the biggest moves midday: Netflix, Coinbase, Alphabet, SVB Financial & more",https://www.cnbc.com/2023/01/20/stocks-making-the-biggest-moves-midday-netflix-coinbase-alphabet-svb-financial-more.html,2023-01-20 17:35:54,These are the stocks posting the largest moves in midday trading.,RL,0.135729,0.249156,Somewhat-Bullish
"Ralph Lauren, PVH Stocks Score Upgrades. Why Barclays Is Upbeat.",https://www.barrons.com/articles/ralph-lauren-stocks-upgrades-51674233639,2023-01-20 16:55:00,"Ralph Lauren, Calvin Klein Parent PVH Land Upgrades. Here's Why. ...",RL,0.895116,0.555866,Bullish
"Jim Cramer's top 10 things to watch in the market Friday: Google job cuts, Netflix delivers",https://www.cnbc.com/2023/01/20/jim-cramers-top-10-things-to-watch-in-the-market-friday-google-job-cuts-netflix-delivers.html,2023-01-20 14:13:12,"Alphabet shares bucked the sharp back-to-back downdraft in the Nasdaq, and they're up more than 3.5% early Friday.",RL,0.113329,-0.006744,Neutral
"Stocks making the biggest moves premarket: Netflix, Alphabet, Nordstrom, PagerDuty and more",https://www.cnbc.com/2023/01/20/stocks-making-the-biggest-moves-premarket-netflix-alphabet-nordstrom-pagerduty-and-more.html,2023-01-20 12:43:22,These are the stocks posting the largest moves in early trading.,RL,0.175859,0.158517,Somewhat-Bullish
Lululemon Is About to Go Ultra-Luxury,https://www.thestreet.com/retailers/lululemon-hires-burberry-exec,2023-01-18 20:35:00,A major new company hire comes from the world of luxury fashion merchandising.,RL,0.136499,0.213242,Somewhat-Bullish
Roblox's  ( RBLX )  December Metrics Indicate Promising Growth,https://www.zacks.com/stock/news/2040858/robloxs-rblx-december-metrics-indicate-promising-growth,2023-01-18 16:45:00,Roblox (RBLX) sees increased engagement as estimated bookings and daily active users show growth for December.,RL,0.07446,0.169032,Somewhat-Bullish
Anne Klein Kicks Off Milestone Year With New Fashion Campaign Featuring Supermodel Candice Swanepoel,https://www.benzinga.com/pressreleases/23/01/n30465708/anne-klein-kicks-off-milestone-year-with-new-fashion-campaign-featuring-supermodel-candice-swanepo,2023-01-18 16:12:00,"NEW YORK, Jan. 18, 2023 /PRNewswire/ -- 2023 serves as a milestone year for iconic American fashion brand ANNE KLEIN as it celebrates 55 years of style, impact and the legacy of its namesake founder.",RL,0.081276,0.105167,Neutral
4 Reasons Why Ralph Lauren  ( RL )  is a Good Investment Pick Now,https://www.zacks.com/stock/news/2040097/4-reasons-why-ralph-lauren-rl-is-a-good-investment-pick-now,2023-01-17 14:17:00,"Ralph Lauren (RL) shows potential on the back of sturdy demand, a robust online show, AUR growth and the Next Great Chapter plan.",RL,0.334762,0.433639,Bullish
Skechers  ( SKX )  Gains 25.4% in Past Six Months: Here's Why,https://www.zacks.com/stock/news/2040080/skechers-skx-gains-254-in-past-six-months-heres-why,2023-01-17 13:43:00,Skechers (SKX) is gaining on solid direct-to-consumer sales and Comfort Technology footwear. Its international business also appears encouraging.,RL,0.215894,0.176956,Somewhat-Bullish
"Walmart, Gucci And Coke Are Getting Meta, And The Sales Are Real!",https://www.forbes.com/sites/jennmcmillen/2023/01/16/walmart-gucci-and-coke-are-getting-meta-and-the-sales-are-real/,2023-01-16 16:44:30,"The metaverse, or full digital immersion, has the potential to become a trillion-dollar e-commerce opportunity. And consumers will spend many of those dollars on ""stuff"" like avatar clothing, physical products and experiences. If retailers are game, here's what the future of virtual holds.",RL,0.048133,0.040596,Neutral
Guess?  ( GES )  Gains on Growing Online Business & Strategic Plan,https://www.zacks.com/stock/news/2039514/guess-ges-gains-on-growing-online-business-strategic-plan,2023-01-16 13:26:00,Guess? (GES) is committed to its six key strategies and progresses remarkably against them. The company's growing digital business is aiding growth.,RL,0.207127,0.137509,Neutral
