title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Allegiant  ( ALGT )  December Traffic Falls From Year-Ago Levels,https://www.zacks.com/stock/news/2217746/allegiant-algt-december-traffic-falls-from-year-ago-levels,2024-01-30 13:48:00,Allegiant (ALGT) scheduled traffic falls 6.8% from December 2022 levels.,WAB,0.373378,0.211399,Somewhat-Bullish
"Automotive Vacuumless Braking Market to Record a Growth of USD 3.08 billion from 2023 to 2028, Aptiv Plc and ... - PR Newswire",https://www.prnewswire.com/news-releases/automotive-vacuumless-braking-market-to-record-a-growth-of-usd-3-08-billion-from-2023-to-2028--aptiv-plc-and-borgwarner-inc-to-emerge-as-some-of-the-key-companies-302046678.html,2024-01-30 03:35:00,"Automotive Vacuumless Braking Market to Record a Growth of USD 3.08 billion from 2023 to 2028, Aptiv Plc and ... PR ...",WAB,0.060388,0.093027,Neutral
What's in Store for Canadian Pacific  ( CP )  in Q4 Earnings?,https://www.zacks.com/stock/news/2216993/whats-in-store-for-canadian-pacific-cp-in-q4-earnings,2024-01-29 14:07:00,Canadian Pacific's (CP) fourth-quarter 2023 earnings and revenues are likely to have surged from the year-ago levels.,WAB,0.347614,0.202895,Somewhat-Bullish
Old Dominion  ( ODFL )  Gears Up for Q4 Earnings: What's in Store?,https://www.zacks.com/stock/news/2216947/old-dominion-odfl-gears-up-for-q4-earnings-whats-in-store,2024-01-29 13:51:00,Old Dominion's (ODFL) fourth-quarter 2023 earnings are likely to have plunged from the year-ago levels.,WAB,0.328236,0.20101,Somewhat-Bullish
What's in Store for C.H. Robinson  ( CHRW )  in Q4 Earnings?,https://www.zacks.com/stock/news/2215156/whats-in-store-for-ch-robinson-chrw-in-q4-earnings,2024-01-24 16:44:00,C.H. Robinson's (CHRW) fourth-quarter 2023 revenues are expected to have been aided by lower expenses.,WAB,0.304679,0.18124,Somewhat-Bullish
UPS Gears Up to Release Q4 Earnings: What's in the Offing?,https://www.zacks.com/stock/news/2214343/ups-gears-up-to-release-q4-earnings-whats-in-the-offing,2024-01-23 16:03:00,UPS fourth-quarter 2023 results are likely to gain from falling expenses.,WAB,0.263231,0.161327,Somewhat-Bullish
Is a Beat in Store for American Airlines  ( AAL )  in Q4 Earnings?,https://www.zacks.com/stock/news/2213688/is-a-beat-in-store-for-american-airlines-aal-in-q4-earnings,2024-01-22 17:50:00,American Airlines (AAL) fourth-quarter 2023 revenues are expected to have benefited from growth in air-travel demand. Rising expenses are likely to have weighed on the bottom line.,WAB,0.373378,0.34966,Somewhat-Bullish
What's in Store for Southwest Airlines  ( LUV )  in Q4 Earnings?,https://www.zacks.com/stock/news/2213677/whats-in-store-for-southwest-airlines-luv-in-q4-earnings,2024-01-22 17:41:00,Southwest Airlines (LUV) fourth-quarter 2023 revenues are expected to have benefited from growth in air-travel demand. Rising expenses are likely to have weighed on the bottom line.,WAB,0.290033,0.291278,Somewhat-Bullish
What's in the Offing for JetBlue  ( JBLU )  in Q4 Earnings?,https://www.zacks.com/stock/news/2213317/whats-in-the-offing-for-jetblue-jblu-in-q4-earnings,2024-01-22 13:09:00,A rise in air-travel demand is likely to aid JetBlue's (JBLU) fourth-quarter 2023 results.,WAB,0.312423,0.227969,Somewhat-Bullish
Is a Beat in Store for Norfolk Southern  ( NSC )  in Q4 Earnings?,https://www.zacks.com/stock/news/2213000/is-a-beat-in-store-for-norfolk-southern-nsc-in-q4-earnings,2024-01-19 17:54:00,Norfolk Southern's (NSC) fourth-quarter 2023 revenues are expected to have been weighed down by segmental weakness.,WAB,0.326499,0.188998,Somewhat-Bullish
