title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Booking Holdings Unusual Options Activity - Booking Holdings  ( NASDAQ:BKNG ) ,https://www.benzinga.com/markets/options/23/01/30334218/booking-holdings-unusual-options-activity,2023-01-09 15:08:03,"A whale with a lot of money to spend has taken a noticeably bullish stance on Booking Holdings. Looking at options history for Booking Holdings BKNG we detected 18 strange trades. If we consider the specifics of each trade, it is accurate to state that 66% of the investors opened trades with ...",BKNG,0.841981,0.380609,Bullish
"CEO of Booking.com parent talks about travel, leadership",https://apnews.com/article/booking-holdings-inc-business-0d429fde9771bf1d5c81cadd53a566cc,2023-01-09 14:05:20,"The travel recovery has boosted Booking Holdings Inc. to record quarterly earnings, and Wall Street expects the company to post even bigger profits this year. The company, which operates its namesake website, Booking.com, plus Priceline, Kayak and other travel and dining sites, has earned $1.8 ...",BKNG,0.094204,0.175361,Somewhat-Bullish
Top Wall Street analysts pick these stocks to celebrate the new year,https://www.cnbc.com/2023/01/08/top-wall-street-analysts-say-buy-stocks-like-apple-and-bumble.html,2023-01-08 12:29:41,"TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, including Apple and Bumble.",BKNG,0.174335,-0.05236,Neutral
Online Retail ETFs Gaining Momentum: Time to Buy?,https://www.zacks.com/stock/news/2036098/online-retail-etfs-gaining-momentum-time-to-buy,2023-01-06 13:00:00,Online retail ETFs have gained price momentum at the start of 2023.,BKNG,0.064449,-0.03808,Neutral
"If You Invested $1000 in Booking Holdings a Decade Ago, This is How Much It'd Be Worth Now",https://www.zacks.com/stock/news/2035593/if-you-invested-1000-in-booking-holdings-a-decade-ago-this-is-how-much-itd-be-worth-now,2023-01-05 13:30:05,Holding on to popular or trending stocks for the long-term can make your portfolio a winner.,BKNG,0.627119,0.35005,Bullish
Insiders Selling Delta Air Lines And 3 Other Stocks,https://www.benzinga.com/news/23/01/30501961/insiders-selling-delta-air-lines-and-3-other-stocks,2023-01-20 14:08:52,"The S&P 500 dropped for the third session in a row. Investors, meanwhile, focused on some notable insider trades. When insiders sell shares, it indicates their concern in the company's prospects or that they view the stock as being overpriced. Either way, this signals an opportunity to go short ...",BKNG,0.417304,0.07701,Neutral
Should First Trust Large Cap Growth AlphaDEX ETF  ( FTC )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2041765/should-first-trust-large-cap-growth-alphadex-etf-ftc-be-on-your-investing-radar,2023-01-20 11:20:04,Style Box ETF report for ...,BKNG,0.116348,0.066919,Neutral
"The 1980s was the blueprint for the upcoming disinflation cycle and these are the stocks for it, strategists say",https://www.marketwatch.com/story/the-1980s-was-the-blueprint-for-the-upcoming-disinflation-cycle-and-these-are-the-stocks-for-it-strategists-say-11674129076,2023-01-19 12:16:00,Our call of the day from Jefferies is telling investors to start thinking about deflation and look at what happened in the good old 1980s.,BKNG,0.097062,0.064191,Neutral
Has Booking Holdings  ( BKNG )  Outpaced Other Retail-Wholesale Stocks This Year?,https://www.zacks.com/stock/news/2040141/has-booking-holdings-bkng-outpaced-other-retail-wholesale-stocks-this-year,2023-01-17 14:40:08,Here is how Booking Holdings (BKNG) and Signet (SIG) have performed compared to their sector so far this year.,BKNG,0.774013,0.323551,Somewhat-Bullish
Should You Invest in the SPDR NYSE Technology ETF  ( XNTK ) ?,https://www.zacks.com/stock/news/2039883/should-you-invest-in-the-spdr-nyse-technology-etf-xntk,2023-01-17 11:20:09,Sector ETF report for ...,BKNG,0.1331,0.071096,Neutral
