title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Arista Networks  ( ANET )  Gains But Lags Market: What You Should Know,https://www.zacks.com/stock/news/2037593/arista-networks-anet-gains-but-lags-market-what-you-should-know,2023-01-10 22:50:21,"Arista Networks (ANET) closed the most recent trading day at $115.23, moving +0.31% from the previous trading session.",ANET,0.653386,0.357008,Bullish
Ultra Clean  ( UCTT )  Shares Falter on Lower Q4 Top-Line View,https://www.zacks.com/stock/news/2037438/ultra-clean-uctt-shares-falter-on-lower-q4-top-line-view,2023-01-10 15:16:00,Ultra Clean Holdings (UCTT) revises its fourth-quarter 2022 revenue guidance due to disruptions caused by a resurgent COVID situation in its China facility.,ANET,0.164468,0.137361,Neutral
ANSYS  ( ANSS )  Solutions Leveraged by Turntide to Lower Costs,https://www.zacks.com/stock/news/2037336/ansys-anss-solutions-leveraged-by-turntide-to-lower-costs,2023-01-10 14:10:00,ANSYS (ANSS) solutions are being used by Turntide to design and test components for construction equipment.,ANET,0.33446,0.14172,Neutral
Here's Why You Need to Keep an Eye on America Movil  ( AMX ) ,https://www.zacks.com/stock/news/2037224/heres-why-you-need-to-keep-an-eye-on-america-movil-amx,2023-01-10 14:03:00,America Movil's (AMX) performance is benefiting from increasing broadband client base and wireless subscriber additions.,ANET,0.312423,0.08315,Neutral
Juniper  ( JNPR )  Augments Powerco's Wi-Fi Network Capabilities,https://www.zacks.com/stock/news/2037177/juniper-jnpr-augments-powercos-wi-fi-network-capabilities,2023-01-10 13:17:00,Juniper (JNPR) routing solutions will help Powerco to replace its legacy Wi-Fi network with a state-of-the-art LAN infrastructure.,ANET,0.087824,0.183749,Somewhat-Bullish
"The Zacks Analyst Blog Highlights Arista Networks, Conagra Brands, DocuSign, Southern Copper and Paylocity Holding",https://www.zacks.com/stock/news/2037092/the-zacks-analyst-blog-highlights-arista-networks-conagra-brands-docusign-southern-copper-and-paylocity-holding,2023-01-10 10:00:00,"Arista Networks, Conagra Brands, DocuSign, Southern Copper and Paylocity Holding are included in this Analyst Blog.",ANET,0.258694,0.193263,Somewhat-Bullish
Semtech  ( SMTC )  Strengthens Clientele With LoRa Selection,https://www.zacks.com/stock/news/2036851/semtech-smtc-strengthens-clientele-with-lora-selection,2023-01-09 16:10:00,Sindcon and IoT Kreasi Indonesia select Semtech's (SMTC) LoRa devices and LoRaWAN standard for the development of battery-powered water and electricity meters.,ANET,0.32478,0.083253,Neutral
NXP Semiconductors  ( NXPI )  Boosts Customer Base With VinFast,https://www.zacks.com/stock/news/2036847/nxp-semiconductors-nxpi-boosts-customer-base-with-vinfast,2023-01-09 16:04:00,"NXP Semiconductors (NXPI) collaborates with VinFast, wherein the latter is set to use NXP's portfolio solutions to develop smarter, cleaner and connected electric vehicles.",ANET,0.369319,0.091817,Neutral
Sensata  ( ST )  Rolls Out INSIGHTS Platform to Tap IoT Market,https://www.zacks.com/stock/news/2036670/sensata-st-rolls-out-insights-platform-to-tap-iot-market,2023-01-09 13:39:00,Sensata's (ST) INSIGHTS platform offers customers comprehensive IoT solutions for supply chain including video telematics and asset monitoring.,ANET,0.306963,0.1326,Neutral
Top 5 Momentum Stocks for January After a Disappointing 2022,https://www.zacks.com/stock/news/2036650/top-5-momentum-stocks-for-january-after-a-disappointing-2022,2023-01-09 13:27:00,"We have narrowed our search on five momentum stocks with strong potential in 2023. These are: DOCU, ANET, CAG, PCTY and SCCO.",ANET,0.2378,0.234044,Somewhat-Bullish
