title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Potbelly  ( PBPB )  Provides Prelim Results for Q4 & Fiscal 2022,https://www.zacks.com/stock/news/2037518/potbelly-pbpb-provides-prelim-results-for-q4-fiscal-2022,2023-01-10 17:16:00,Potbelly's (PBPB) latest announcement substantiates its commitment to make 2024 and long-term growth objectives drive growth.,DRI,0.28442,0.308267,Somewhat-Bullish
"Beacon  ( BECN )  Opens Greenfield Branch, Fortifies Ambition 2025",https://www.zacks.com/stock/news/2037504/beacon-becn-opens-greenfield-branch-fortifies-ambition-2025,2023-01-10 17:10:00,Beacon Roofing Supply's (BECN) latest announcement substantiates its commitment to make Ambition 2025 investments to drive growth and attain operational excellence.,DRI,0.229149,0.26136,Somewhat-Bullish
Are Retail-Wholesale Stocks Lagging Darden Restaurants  ( DRI )  This Year?,https://www.zacks.com/stock/news/2037379/are-retail-wholesale-stocks-lagging-darden-restaurants-dri-this-year,2023-01-10 14:40:11,Here is how Darden Restaurants (DRI) and Jumia Technologies (JMIA) have performed compared to their sector so far this year.,DRI,0.753462,0.327945,Somewhat-Bullish
4 Solid Stocks to Buy on Soaring Restaurant Sales,https://www.zacks.com/stock/news/2037219/4-solid-stocks-to-buy-on-soaring-restaurant-sales,2023-01-10 13:46:00,"Restaurant sales have been rising despite soaring prices, which is helping stocks like McDonald's Corporation (MCD), Wingstop Inc. (WING), Darden Restaurants, Inc. (DRI) and Domino's Pizza, Inc. (DPZ).",DRI,0.271777,0.108523,Neutral
3 Reasons to Buy and Hold This High-Yield Dividend Stock,https://www.fool.com/investing/2023/01/06/3-reasons-to-buy-and-hold-this-high-yielding-stock/,2023-01-06 14:45:00,This restaurant chain can serve up growing passive income to shareholders.,DRI,0.220141,0.204276,Somewhat-Bullish
Here's Why You Should Retain Darden  ( DRI )  in Your Portfolio,https://www.zacks.com/stock/news/2034708/heres-why-you-should-retain-darden-dri-in-your-portfolio,2023-01-03 16:56:00,"Darden's (DRI) focus on digital engagement and strengthening marketing and analytics capabilities bode well. However, inflationary pressures are a concern.",DRI,0.104911,0.021848,Neutral
3 Great Dividend Stocks to Buy Now to Fight Market Volatility,https://www.zacks.com/stock/news/2042192/3-great-dividend-stocks-to-buy-now-to-fight-market-volatility,2023-01-20 21:46:00,Diving into three highly-ranked dividend-paying stocks that have upped their earnings guidance amid the economic slowdown that investors might want to buy right now.,DRI,0.243498,0.292562,Somewhat-Bullish
Here's Why You Should Retain Restaurant Brands  ( QSR )  Stock,https://www.zacks.com/stock/news/2042166/heres-why-you-should-retain-restaurant-brands-qsr-stock,2023-01-20 17:49:00,"Restaurant Brands (QSR) focuses on strategic investments to increase its media firepower, grow traffic and amplify fundamental improvements. However, inflationary pressures are a concern.",DRI,0.19661,0.274964,Somewhat-Bullish
Amazon's Smile: Gone After 10 Years,https://www.fool.com/investing/2023/01/19/amazons-smile-gone-after-10-years/,2023-01-19 18:23:00,"This online shopping mastodon has decided to axe its charity program faster than you can say ""add to cart."" The move may seem insignificant, but it's worth a closer look to see if it could impact the company's financials.",DRI,0.050679,0.146323,Neutral
Fastenal  ( FAST )  Hikes Dividend by 13% to Reward Investors,https://www.zacks.com/stock/news/2041461/fastenal-fast-hikes-dividend-by-13-to-reward-investors,2023-01-19 15:50:00,Fastenal (FAST) keeps impressing investors with regular dividend increases.,DRI,0.20698,0.224821,Somewhat-Bullish
