title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
 ( DLR )  - Analyzing Digital Realty Trust's Short Interest - Digital Realty Trust  ( NYSE:DLR ) ,https://www.benzinga.com/insights/short-sellers/24/01/36743040/dlr-analyzing-digital-realty-trusts-short-interest,2024-01-23 17:30:27,"Digital Realty Trust's DLR short percent of float has fallen 21.12% since its last report. The company recently reported that it has 11.87 million shares sold short, which is 4.63% of all regular shares that are available for trading.",DLR,0.218817,0.080451,Neutral
"This ""Big Short"" Idea Is Up 33% in 1 Year -- Here's Why It Could Still Be a Buy",https://www.fool.com/investing/2024/01/17/this-big-short-idea-is-up-33-in-1-year-heres-what/,2024-01-17 12:31:00,"Digital Realty Trust has been a big beneficiary of the AI surge, but will the good times continue?",DLR,0.866386,-0.242879,Somewhat-Bearish
Natl Storage Affiliates Trying To Close In On Key Technical Benchmark,https://www.investors.com/ibd-data-stories/natl-storage-affiliates-trying-to-close-in-on-key-technical-benchmark/,2024-01-17 08:00:00,"In a welcome move, Natl Storage Affiliates ( NSA ) saw its Relative Strength Rating improve from 70 to 75 on Wednesday. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength. IBD's proprietary rating tracks price movement with a 1 ( worst ) ...",DLR,0.31482,0.0,Neutral
IBD Rating Upgrades: American Tower REIT Flashes Improved Technical Strength,https://www.investors.com/ibd-data-stories/ibd-rating-upgrades-american-tower-reit-flashes-improved-technical-strength/,2024-01-17 08:00:00,"American Tower REIT ( AMT ) had its Relative Strength ( RS ) Rating upgraded from 70 to 75 Wednesday -- a welcome improvement, but still below the 80 or better score you prefer to see. When looking for the best stocks to buy and watch, be sure to pay attention to relative price strength.",DLR,0.303175,0.0,Neutral
Stocks Showing Improved Relative Strength: Equinix,https://www.investors.com/ibd-data-stories/stocks-showing-improved-relative-strength-equinix-2/,2024-01-17 08:00:00,"Equinix ( EQIX ) saw a welcome improvement to its Relative Strength ( RS ) Rating on Wednesday, with an upgrade from 70 to 77. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength.",DLR,0.275867,0.0,Neutral
First Indl Realty Trust Getting Closer To Key Technical Measure,https://www.investors.com/ibd-data-stories/first-indl-realty-trust-getting-closer-to-key-technical-measure/,2024-01-17 08:00:00,"The Relative Strength ( RS ) Rating for First Indl Realty Trust ( FR ) headed into a new percentile Wednesday, as it got a lift from 68 to 72. X As you try to find the best stocks to buy and watch, keep a close on eye on relative price strength.",DLR,0.275867,0.216652,Somewhat-Bullish
Stocks With Rising Relative Strength: Extra Space Storage,https://www.investors.com/ibd-data-stories/stocks-with-rising-relative-strength-extra-space-storage-3/,2024-01-16 08:00:00,"On Tuesday, Extra Space Storage ( EXR ) received an upgrade to its Relative Strength ( RS ) Rating, from 66 to 73. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength. IBD's unique rating tracks price performance with a 1 ( worst ) to ...",DLR,0.320974,0.0,Neutral
"Welltower Clears Technical Benchmark, Hitting 80-Plus RS Rating",https://www.investors.com/ibd-data-stories/welltower-clears-technical-benchmark-hitting-80-plus-rs-rating-3/,2024-01-16 08:00:00,"The Relative Strength ( RS ) Rating for Welltower ( WELL ) entered a new percentile Tuesday, with an increase from 79 to 82. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength.",DLR,0.299478,0.0,Neutral
Stocks With Rising Relative Strength: Douglas Emmett,https://www.investors.com/ibd-data-stories/stocks-with-rising-relative-strength-douglas-emmett-2/,2024-01-16 08:00:00,"In a welcome move, Douglas Emmett ( DEI ) saw its Relative Strength Rating rise from 66 to 75 on Tuesday. X When you're researching the best stocks to buy and watch, keep a close on eye on relative price strength.",DLR,0.297661,0.0,Neutral
EVP Of Digital Realty Trust Makes $111K Buy - Digital Realty Trust  ( NYSE:DLR ) ,https://www.benzinga.com/news/24/01/36611890/evp-of-digital-realty-trust-makes-111k-buy,2024-01-12 15:01:24,"Jeannie Lee, EVP at Digital Realty Trust DLR, reported an insider buy on January 11, according to a new SEC filing. What Happened: In a significant move reported in a Form 4 filing with the U.S.",DLR,0.159922,0.275974,Somewhat-Bullish
Stock Upgrades: NetSTREIT Shows Rising Relative Strength,https://www.investors.com/ibd-data-stories/stock-upgrades-netstreit-shows-rising-relative-strength/,2024-01-12 08:00:00,"The Relative Strength ( RS ) Rating for NetSTREIT ( NTST ) headed into a higher percentile Friday, as it got a lift from 70 to 74. When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength.",DLR,0.325208,0.212937,Somewhat-Bullish
Digital Realty Trust Chief Accounting Officer Trades Company's Stock - Digital Realty Trust  ( NYSE:DLR ) ,https://www.benzinga.com/news/24/01/36491582/digital-realty-trust-chief-accounting-officer-trades-companys-stock,2024-01-04 15:00:52,"On January 4, a substantial insider purchase was made by Beseda Christine Kornegay, Chief Accounting Officer at Digital Realty Trust DLR, as per the latest SEC filing. What Happened: In a significant move reported in a Form 4 filing with the U.S.",DLR,0.320279,0.431668,Bullish
"Company News for Jan 2, 2024",https://www.zacks.com/stock/news/2204441/company-news-for-jan-2-2024,2024-01-02 14:19:00,"Companies in The News Are: HSY, PARA, KHC, DLR ...",DLR,0.699089,-0.481216,Bearish
2 Stocks Poised to Soar When the Fed Cuts Rates in 2024,https://www.fool.com/investing/2023/12/29/2-stocks-to-soar-when-the-fed-cuts-rates-in-2024/,2023-12-29 15:00:00,Income stocks should have a two-pronged tailwind coming in 2024.,DLR,0.05833,0.157,Somewhat-Bullish
"Millionaires Know All About This ""Boring"" Stock. Do You?",https://www.fool.com/investing/2023/12/14/millionaires-know-all-about-this-boring-stock-do-y/,2023-12-14 11:42:00,"This isn't the world's most exciting business, but its performance speaks for itself.",DLR,0.064104,0.299891,Somewhat-Bullish
Stocks To Watch: EPR Properties Sees RS Rating Jump To 81,https://www.investors.com/ibd-data-stories/stocks-to-watch-epr-properties-sees-rs-rating-jump-to-81/,2023-12-14 08:00:00,"EPR Properties ( EPR ) had its Relative Strength ( RS ) Rating upgraded from 78 to 81 Thursday. X When looking for the best stocks to buy and watch, keep a close on eye on relative price strength. This exclusive rating from Investor's Business Daily measures market leadership with a 1 ( ...",DLR,0.327366,0.0,Neutral
Kimco Realty Shows Improved Relative Price Performance; Still Shy Of Benchmark,https://www.investors.com/ibd-data-stories/kimco-realty-shows-improved-relative-price-performance-still-shy-of-benchmark/,2023-12-14 08:00:00,Kimco Realty Shows Improved Relative Price Performance. Still Shy Of Benchmark Investor's Business Daily ...,DLR,0.320974,0.0,Neutral
Stock Upgrades: Phillips Edison Shows Rising Relative Strength,https://www.investors.com/ibd-data-stories/stock-upgrades-phillips-edison-shows-rising-relative-strength-3/,2023-12-14 08:00:00,"Phillips Edison ( PECO ) saw a welcome improvement to its Relative Strength ( RS ) Rating on Thursday, with an increase from 67 to 74. X As you try to find the best stocks to buy and watch, keep a close on eye on relative price strength.",DLR,0.31482,0.0,Neutral
STAG Industrial Sees RS Rating Climb To 72,https://www.investors.com/ibd-data-stories/stag-industrial-sees-rs-rating-climb-to-72/,2023-12-14 08:00:00,"On Thursday, STAG Industrial ( STAG ) earned a positive adjustment to its Relative Strength ( RS ) Rating, from 67 to 72. X When looking for the best stocks to buy and watch, one factor to watch closely is relative price strength.",DLR,0.31282,0.0,Neutral
Macerich Joins Rank Of Stocks With RS Ratings Over 90,https://www.investors.com/ibd-data-stories/macerich-joins-rank-of-stocks-with-rs-ratings-over-90/,2023-12-14 08:00:00,"Macerich ( MAC ) had its Relative Strength ( RS ) Rating upgraded from 87 to 91 Thursday. X When you're researching the best stocks to buy and watch, keep a close on eye on relative price strength. IBD's proprietary rating identifies market leadership with a 1 ( worst ) to 99 ( best ) score.",DLR,0.31282,0.108323,Neutral
Stocks Showing Improved Relative Strength: American Tower REIT,https://www.investors.com/ibd-data-stories/stocks-showing-improved-relative-strength-american-tower-reit/,2023-12-14 08:00:00,"American Tower REIT ( AMT ) had its Relative Strength ( RS ) Rating upgraded from 70 to 74 Thursday -- a welcome improvement, but still below the 80 or higher score you prefer to see. X When looking for the best stocks to buy and watch, be sure to pay attention to relative price strength.",DLR,0.303175,0.0,Neutral
