title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Exxon Mobil  ( XOM )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2037569/exxon-mobil-xom-outpaces-stock-market-gains-what-you-should-know,2023-01-10 22:45:23,"Exxon Mobil (XOM) closed the most recent trading day at $110.09, moving +1.49% from the previous trading session.",XOM,0.568435,0.283988,Somewhat-Bullish
"3 Stocks for a Continuing Energy Rally, According to an Analyst",https://www.barrons.com/articles/exxon-diamondback-coterra-energy-stock-rally-51673376718,2023-01-10 19:55:00,"Exxon, Diamondback, and Coterra Stock Could Continue to Rally ...",XOM,0.608634,0.528398,Bullish
Guyana: 1.3 billion barrels in ExxonMobil offshore oil field,https://apnews.com/article/guyana-exxon-mobil-corp-business-caribbean-hess-990ec8c761eb1350a08b0c2b8acceaf6,2023-01-10 19:31:59,"GEORGETOWN, Guyana ( AP ) - A fifth major offshore oil field being developed by a consortium led by ExxonMobil at an estimated cost of $12.7 billion will add another 1.3 billion barrels of recoverable oil reserves to the 10-billion barrel Guyana-Surinam basin, the Guyanese government said ...",XOM,0.167904,0.084366,Neutral
"3 Stocks for a Continuing Energy Rally, According to an Analyst",https://www.barrons.com/articles/exxon-stock-diamondback-coterra-energy-51673376718,2023-01-10 18:53:00,"Exxon, Diamondback, and Coterra Stock Could Continue to Rally ...",XOM,0.608634,0.528398,Bullish
Oil Stocks Are Up While Oil Slumps. Here's Why.,https://www.barrons.com/articles/oil-stocks-51673302481,2023-01-10 14:01:00,Oil Stocks Are Up While Oil Prices Slump. Here's Why. ...,XOM,0.608634,0.144883,Neutral
Exxon Mobil Corporation  ( XOM )  Is a Trending Stock: Facts to Know Before Betting on It,https://www.zacks.com/stock/news/2037234/exxon-mobil-corporation-xom-is-a-trending-stock-facts-to-know-before-betting-on-it,2023-01-10 14:00:11,"Exxon (XOM) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",XOM,0.103331,0.036336,Neutral
Oil Stocks Are Up While Oil Slumps. Here's Why.,https://www.barrons.com/articles/oil-stocks-up-51673302481,2023-01-10 11:48:00,"Oil stocks are far outpacing the price of oil so far this year, continuing a trend that started in 2022. The trend bodes well for energy investors, who have previously seen dramatic busts when oil prices cratered. Brent crude, the international benchmark, is down 7.3% this year, settling on ...",XOM,0.608634,0.144883,Neutral
Exclusive: Shell energy transition prompted talks to sell Norway business,https://www.reuters.com/business/energy/shell-energy-transition-prompted-talks-sell-norway-business-2023-01-10/,2023-01-10 11:38:30,Exclusive: Shell energy transition prompted talks to sell Norway ... ...,XOM,0.067727,0.049361,Neutral
"TCS, Reliance, ONGC, Tata Motors, IDBI Bank, Lupin, Sona BLW, Star Health and Allied Insurance stocks in focus | The Financial Express",https://www.financialexpress.com/market/stocks-to-watch-tcs-reliance-ongc-tata-motors-idbi-bank-lupin-star-health-and-allied-insurance-stocks-in-focus/2941881/,2023-01-10 01:31:54,"TCS, Reliance, ONGC, Tata Motors, IDBI Bank, Lupin, Sona BLW, Star Health and Allied Insurance stocks in focus The Financial Express ...",XOM,0.050572,0.10135,Neutral
Short Sellers Profited By 31% in 2022 on Stock Picks,https://www.thestreet.com/stocks/short-sellers-profited-by-31-in-2022-on-stock-picks,2023-01-09 17:25:00,Tesla was the number one stock that short sellers made money from in 2022.,XOM,0.083251,0.304396,Somewhat-Bullish
Why Exxon  ( XOM )  Could Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2036918/why-exxon-xom-could-beat-earnings-estimates-again,2023-01-09 17:10:11,Exxon (XOM) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,XOM,0.179121,0.205267,Somewhat-Bullish
3 Stocks to Avoid This Week,https://www.fool.com/investing/2023/01/09/3-stocks-to-avoid-this-week/,2023-01-09 13:30:00,These investments seem pretty vulnerable right now.,XOM,0.465901,0.131955,Neutral
Russia's Sakhalin-1 near full oil output after Exxon exit -source,https://www.reuters.com/business/energy/russias-sakhalin-1-near-full-oil-output-after-exxon-exit-source-2023-01-09/,2023-01-09 12:46:00,Russia's Sakhalin-1 near full oil output after Exxon exit ...,XOM,0.250386,-0.013257,Neutral
"The Microgrid Market Is Expected To Reach Nearly $30 Billion By 2027, Due To Increasing Electricity Demand - By The Business Research Company",https://www.prnewswire.com/news-releases/the-microgrid-market-is-expected-to-reach-nearly-30-billion-by-2027-due-to-increasing-electricity-demand--by-the-business-research-company-301716314.html,2023-01-09 12:30:00,The Microgrid Market Is Expected To Reach Nearly $30 Billion By ... PR ...,XOM,0.054359,0.023003,Neutral
5 Things to Know for the Week of 1/9,https://www.zacks.com/commentary/2036561/5-things-to-know-for-the-week-of-19,2023-01-09 11:25:00,"International headlines, policy maker speeches, and inflation numbers are some of the items investors should be paying attention to this week.",XOM,0.119235,0.081171,Neutral
Should You Invest in the Energy Select Sector SPDR ETF  ( XLE ) ?,https://www.zacks.com/stock/news/2036574/should-you-invest-in-the-energy-select-sector-spdr-etf-xle,2023-01-09 11:20:07,Sector ETF report for ...,XOM,0.134968,0.071604,Neutral
Should You Invest in the Vanguard Energy ETF  ( VDE ) ?,https://www.zacks.com/stock/news/2036578/should-you-invest-in-the-vanguard-energy-etf-vde,2023-01-09 11:20:06,Sector ETF report for ...,XOM,0.136499,0.072027,Neutral
"OVL retakes 20% stake in Sakhalin-1 oil, gas fields | The Financial Express",https://www.financialexpress.com/industry/ovl-retakes-20-stake-in-sakhalin-1-oil-gas-fields/2941310/,2023-01-09 11:05:20,"OVL retakes 20% stake in Sakhalin-1 oil, gas fields The Financial Express ...",XOM,0.309864,0.059677,Neutral
ONGC Videsh retakes 20% stake in Sakhalin-1 oil and gas fields of Russia,https://www.business-standard.com/article/companies/ongc-videsh-retakes-20-stake-in-sakhalin-1-oil-and-gas-fields-of-russia-123010900680_1.html,2023-01-09 10:38:00,"ONGC Videsh Ltd, the overseas arm of state-owned Oil and Natural Gas Corporation (ONGC), has re-taken a 20 per cent stake in the Sakhalin-1 oil and gas fields in the far east region of Russia, an official said on Monday.",XOM,0.309864,0.075309,Neutral
BP and Shell vs. Exxon and Chevron: The Mystery of Big Oil's P/E Gap,https://www.barrons.com/articles/bp-and-shell-vs-exxon-and-chevron-the-mystery-of-big-oils-p-e-gap-51673052237,2023-01-07 00:43:00,"Last year, global oil companies boomed. BP and Shell both based in London, saw share prices rise some 40% in 2022 and trade at five times forward earnings. U.S.-based Exxon Mobil soared nearly 80% and trades at almost 10 times earnings, while Chevron rose 50% and trades at 11 times. Why that gap?",XOM,0.323078,0.185245,Somewhat-Bullish
Investing Action Plan: Earnings Season And A Black Box Rally,https://www.investors.com/research/investing-action-plan/stock-market-investing-action-plan-earnings-season-and-a-black-box-rally/,2023-01-06 23:37:00,Stock Market Investing Action Plan: Earnings Season And A Black ... Investor's Business Daily ...,XOM,0.05749,0.106069,Neutral
"If You Invested $10,000 in ExxonMobil in April 2020, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/01/06/if-you-invested-10000-in-exxon-mobil-in-april-2020/,2023-01-06 21:25:00,Investors that stepped in to buy when others were selling have seen huge gains. This is the real lesson from Exxon's huge price advance.,XOM,0.113597,0.20012,Somewhat-Bullish
Week #1 Recap: 5 Key Takeaways,https://www.zacks.com/commentary/2036295/week-recap-5-key-takeaways,2023-01-06 15:18:00,"With the first trading week of the year nearly in the books, we dissect 5 key takeaways investors should be paying attention to.",XOM,0.122894,-0.115708,Neutral
Shell To Pay $2B As Part Of Windfall Tax In European Union In Q4 - Shell  ( NYSE:SHEL ) ,https://www.benzinga.com/news/earnings/23/01/30307789/shell-to-pay-2b-as-part-of-windfall-tax-in-european-union-in-q4,2023-01-06 13:02:24,"Shell plc SHEL announced the Q4'22 earnings impact of recently announced additional taxes in the EU, and the deferred tax impact from the increased UK Energy Profits Levy is expected to be around $2 billion.",XOM,0.136888,-0.257177,Somewhat-Bearish
"As Critics Bash ESG Investing, Advisors Strive To Educate Clients",https://www.investors.com/financial-advisors/esg-investing-advisors-strive-to-educate-clients/,2023-01-06 13:00:00,"Over the last decade, investors have expressed increasing interest in impact investing, which is also called ESG investing. While the terms keep changing - from socially responsible investing to sustainable investing to ethical investing - the overall idea remains the same. And criticism is rising.",XOM,0.094576,-0.222159,Somewhat-Bearish
Is Schwab Fundamental U.S. Broad Market Index ETF  ( FNDB )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2036056/is-schwab-fundamental-us-broad-market-index-etf-fndb-a-strong-etf-right-now,2023-01-06 11:20:06,Smart Beta ETF report for ...,XOM,0.115787,0.061204,Neutral
"The Zacks Analyst Blog Highlights Expeditors International of Washington, Exxon Mobil, Archer-Daniels-Midland, and W.W. Grainger",https://www.zacks.com/stock/news/2036026/the-zacks-analyst-blog-highlights-expeditors-international-of-washington-exxon-mobil-archer-daniels-midland-and-ww-grainger,2023-01-06 09:30:00,"Expeditors International of Washington, Exxon Mobil, Archer-Daniels-Midland, and W.W. Grainger are included in this Analyst Blog.",XOM,0.204072,0.150914,Somewhat-Bullish
Exxon Mobil Shows Strength Compared To The S&P 500: Here's What's Going On - Exxon Mobil  ( NYSE:XOM ) ,https://www.benzinga.com/trading-ideas/long-ideas/23/01/30301734/exxon-mobil-shows-strength-compared-to-the-s-p-500-heres-whats-going-on,2023-01-05 21:39:38,"Exxon Mobil Corporation XOM closed up 2.23% higher Thursday, in contrast to the S&P 500, which declined 1.17%. On Tuesday, Exxon and Chevron Corporation CVX announced a decision to concentrate their projects in the Americas this year, and pull back from projects overseas.",XOM,0.201523,-0.258643,Somewhat-Bearish
