title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Philip Morris  ( PM )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2037611/philip-morris-pm-stock-sinks-as-market-gains-what-you-should-know,2023-01-10 23:00:22,"Philip Morris (PM) closed at $102.19 in the latest trading session, marking a -0.11% move from the prior day.",PM,0.636698,0.374606,Bullish
Altria  ( MO )  Gains But Lags Market: What You Should Know,https://www.zacks.com/stock/news/2037589/altria-mo-gains-but-lags-market-what-you-should-know,2023-01-10 22:50:22,"Altria (MO) closed at $45.99 in the latest trading session, marking a +0.02% move from the prior day.",PM,0.092569,-0.115862,Neutral
3 Bulletproof Stocks With More Potential Than Any Cryptocurrency,https://www.fool.com/investing/2023/01/08/bulletproof-stocks-more-potential-than-crypto/,2023-01-08 11:55:00,Don't mess with the uncertainty of the crypto market. Invest in these reliable companies for your portfolio instead.,PM,0.044718,0.222861,Somewhat-Bullish
Why Roku Stock Fell 31.5% Last Month,https://www.fool.com/investing/2023/01/07/why-roku-stock-fell-315-last-month/,2023-01-07 08:25:27,"When it rains, it pours. Roku capped a painful year with a particularly severe price drop in December.",PM,0.091162,0.109522,Neutral
Philip Morris Stock Is About to Get Smoking Hot,https://www.barrons.com/articles/buy-philip-morris-international-stock-price-pick-51672963183,2023-01-06 14:31:00,Buy Philip Morris International Stock. It's a Smart Investment-Maybe Even for the ESG Crowd. ...,PM,0.443626,-0.30473,Somewhat-Bearish
Philip Morris Stock Is About to Get Smoking Hot,https://www.barrons.com/articles/buy-philip-morris-international-stock-esg-51672963183,2023-01-06 09:00:00,Philip Morris International Stock Is a Smart Investment-Maybe Even for the ESG Crowd ...,PM,0.443626,-0.30473,Somewhat-Bearish
"Insights on the Heated Tobacco Products Global Market to 2027 - Featuring Altria Group, Korean Tobacco and Ginseng and Imperial Brands Among Others",https://www.prnewswire.com/news-releases/insights-on-the-heated-tobacco-products-global-market-to-2027---featuring-altria-group-korean-tobacco-and-ginseng-and-imperial-brands-among-others-301714508.html,2023-01-05 20:45:00,Insights on the Heated Tobacco Products Global Market to 2027 ... PR ...,PM,0.086452,0.160845,Somewhat-Bullish
UNH: 4 Stocks You'll Want to Make a Move on Now,https://stocknews.com/news/unh-mo-stm-ae-4-stocks-youll-want-to-make-a-move-on-now/,2023-01-05 19:42:58,"Despite continuing tech layoffs, with recent contributions from Amazon ( AMZN ) and Salesforce ( CRM ) signaling a treacherous macroeconomic terrain in the year ahead, jobless claims during the holiday week fell to a three-month low after a decline of 19,000 in initial claims for state ...",PM,0.04497,0.170938,Somewhat-Bullish
What's Driving Growth For Altria Stock?,https://www.forbes.com/sites/greatspeculations/2023/01/05/whats-driving-growth-for-altria-stock/,2023-01-05 15:00:24,"Altria stock (NYSE: MO) saw a 5% fall last year, faring better than the broader S&P500 index, which was down 20%.",PM,0.09989,0.149515,Neutral
Is Franklin U.S. Low Volatility High Dividend Index ETF  ( LVHD )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2035494/is-franklin-us-low-volatility-high-dividend-index-etf-lvhd-a-strong-etf-right-now,2023-01-05 11:20:08,Smart Beta ETF report for ...,PM,0.115787,0.056737,Neutral
