title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Marathon Oil  ( MRO )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2218346/marathon-oil-mro-gains-as-market-dips-what-you-should-know,2024-01-30 23:15:20,"In the most recent trading session, Marathon Oil (MRO) closed at $23.54, indicating a +1.51% shift from the previous trading day.",MRO,0.541943,0.193804,Somewhat-Bullish
Marathon Oil  ( MRO )  Outperforms Broader Market: What You Need to Know,https://www.zacks.com/stock/news/2215375/marathon-oil-mro-outperforms-broader-market-what-you-need-to-know,2024-01-24 23:15:18,"Marathon Oil (MRO) closed the most recent trading day at $22.59, moving +0.98% from the previous trading session.",MRO,0.531019,0.287321,Somewhat-Bullish
"10 S&P 500 Stocks With Over 40% Upside Potential: Hidden Gems Or Value Traps? - Albemarle  ( NYSE:ALB ) , Aptiv  ( NYSE:APTV ) ",https://www.benzinga.com/news/large-cap/24/01/36743883/10-s-p-500-stocks-with-over-40-upside-potential-hidden-gems-or-value-traps,2024-01-23 18:12:27,"The S&P 500 index recently surged to new all-time highs, experiencing a remarkable gain of nearly 20% in the past three months. This surge can be attributed to the influence of artificial intelligence, optimistic expectations for a robust earnings season and the anticipation of interest rate cuts ...",MRO,0.295867,0.0,Neutral
Bear Of The Day: Marathon Oil  ( MRO ) ,https://www.zacks.com/commentary/2212427/bear-of-the-day-marathon-oil-mro,2024-01-19 11:55:00,Thre price of crude has slipped over the last several weeks and this stock has tracked lower along with it.,MRO,0.489394,0.117371,Neutral
Navigator Holdings and Marathon Oil have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2212555/navigator-holdings-and-marathon-oil-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,2024-01-19 10:31:00,"Chicago, IL - January 19, 2024 - Zacks Equity Research shares Navigator Holdings ( NVGS Quick QuoteNVGS - ) as the Bull of the Day and Marathon Oil ( MRO Quick QuoteMRO - ) as the Bear of the Day.",MRO,0.138863,0.046561,Neutral
U.S. to Break Crude Production Record This Year and Next,https://www.zacks.com/stock/news/2209370/us-to-break-crude-production-record-this-year-and-next,2024-01-12 13:06:00,"As U.S. crude production gears up for new heights, our recommendation is to concentrate on domestic E&P companies with strong fundamentals, such as APA, FANG and MRO.",MRO,0.207571,0.04276,Neutral
Three AI Stocks Among S&P 500's Top Performers,https://www.investors.com/news/sp500-three-ai-stocks-among-sp-500-top-performers-monday/,2024-01-08 21:22:00,S&P 500: Three AI Stocks Among Top Performers Monday Investor's Business Daily ...,MRO,0.252987,-0.361847,Bearish
"Stock Market News for Dec 29, 2023",https://www.zacks.com/stock/news/2203638/stock-market-news-for-dec-29-2023,2023-12-29 14:24:00,"Wall Street closed virtually flat on Thursday, with any gains made pared by falling energy prices.",MRO,0.071357,0.121479,Neutral
"Stock Market News for Dec 27, 2023",https://www.zacks.com/stock/news/2202480/stock-market-news-for-dec-27-2023,2023-12-27 13:02:00,"Wall Street closed higher on Tuesday, driven by a strong performance by energy stocks, fueled by a surge in crude oil prices.",MRO,0.081276,0.196245,Somewhat-Bullish
Oil And Gas Stocks Tank With Record Supply Fueling Sector Sell Off: This Inverse ETF  ( DRIP )  Offers A 200% Return - Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares  ( ARCA:DRIP ) ,https://www.benzinga.com/trading-ideas/long-ideas/23/12/36201332/oil-and-gas-stocks-tank-with-record-supply-fueling-sector-sell-off-this-inverse-etf-drip,2023-12-12 17:47:07,"Direxion Daily S&P Oil & Gas Exp & Prod Bear 2X Shares DRIP was rising about 4.5% Tuesday after data released by the Bureau of Labor Statistics showed the Consumer Price Index ( CPI ) eased to an annual rate of 3.1% in November, which matched expectations.",MRO,0.20997,-0.113254,Neutral
Freehold Royalties Ltd. Enters into Agreements to Acquire Permian Basin Royalty Assets for CAD$112 million,https://www.benzinga.com/pressreleases/23/12/g36174756/freehold-royalties-ltd-enters-into-agreements-to-acquire-permian-basin-royalty-assets-for-cad-112-,2023-12-11 13:00:13,"123,000 gross acres ( 2,670 net royalty acres ) predominately in the core of the Midland basin; Adds 600 boe/d of US production in 2024; 40% increase to Freehold's Permian land position; and 25% increase to Freehold's US drilling inventory.",MRO,0.01626,0.116746,Neutral
